Revenue_ID,Drug_ID,Year,Total_Revenue
R-7979,D-2483,2022,321435.11
R-7980,D-2309,2017,1928112.44
R-7981,D-8477,2021,1351573.7
R-7982,D-5057,2017,1114951.46
R-7983,D-631,2016,1846298.53
R-7984,D-1076,2022,1156773.48
R-7985,D-5044,2023,1587017.54
R-7986,D-4207,2023,713300.35
R-7987,D-7951,2017,1269498.85
R-7988,D-9362,2024,766339.84
R-7989,D-749,2018,697170.12
R-7990,D-5549,2016,1469880.23
R-7991,D-8090,2019,1465044.92
R-7992,D-3594,2019,369476.83
R-7993,D-5343,2023,569667.21
R-7994,D-8299,2022,1236871.02
R-7995,D-1014,2024,1873735.02
R-7996,D-5446,2019,1391817.5
R-7997,D-4411,2022,1006782.75
R-7998,D-1796,2021,1462421.16
R-7999,D-7065,2024,1415701.27
R-8000,D-3985,2018,466537.69
R-8001,D-1714,2017,838168.66
R-8002,D-8378,2020,932589.01
R-8003,D-9867,2022,1297983.84
R-8004,D-2622,2017,575264.45
R-8005,D-7267,2021,1038505.7
R-8006,D-5853,2015,1409083.09
R-8007,D-626,2019,899807.09
R-8008,D-28,2019,63176.46
R-8009,D-6773,2024,437407.54
R-8010,D-9269,2015,1571911.94
R-8011,D-2600,2024,1346361.06
R-8012,D-1682,2017,804152.98
R-8013,D-5487,2020,833971.05
R-8014,D-3107,2017,170949.15
R-8015,D-407,2017,928115.78
R-8016,D-244,2023,1399105.13
R-8017,D-5339,2015,1639972.48
R-8018,D-386,2018,375482.51
R-8019,D-6826,2024,1114935.71
R-8020,D-7923,2015,1800808.23
R-8021,D-4673,2024,1534895.66
R-8022,D-8252,2023,1462127.93
R-8023,D-2027,2023,414726.37
R-8024,D-7301,2015,951428.97
R-8025,D-8803,2017,1045081.61
R-8026,D-9305,2020,791229.28
R-8027,D-902,2018,436491.22
R-8028,D-3304,2020,250447.08
R-8029,D-3839,2017,1029448.22
R-8030,D-535,2018,1298773.66
R-8031,D-3945,2019,253306.31
R-8032,D-9706,2023,1730283.87
R-8033,D-3851,2019,1212036.0
R-8034,D-7908,2022,1149614.65
R-8035,D-5860,2016,1609951.92
R-8036,D-8372,2017,1387273.03
R-8037,D-1723,2019,1047412.7
R-8038,D-3521,2019,683272.91
R-8039,D-20,2024,797883.68
R-8040,D-1637,2022,938372.45
R-8041,D-2228,2022,121207.43
R-8042,D-1470,2023,928397.28
R-8043,D-7527,2022,219958.53
R-8044,D-378,2017,1663728.37
R-8045,D-9595,2021,1581543.1
R-8046,D-4662,2023,1525425.15
R-8047,D-4643,2020,1031792.0
R-8048,D-9646,2021,186582.15
R-8049,D-5295,2020,530052.2
R-8050,D-7581,2020,390157.3
R-8051,D-1147,2015,272215.48
R-8052,D-8832,2020,344907.11
R-8053,D-1072,2017,606043.67
R-8054,D-3386,2023,878577.77
R-8055,D-4174,2019,1940970.21
R-8056,D-1869,2018,1460970.02
R-8057,D-1004,2015,518007.47
R-8058,D-3023,2019,650863.76
R-8059,D-9764,2019,1523282.69
R-8060,D-445,2018,1554969.03
R-8061,D-7141,2019,420077.23
R-8062,D-1921,2017,1074110.61
R-8063,D-6363,2019,1155576.41
R-8064,D-9295,2021,1630224.81
R-8065,D-1614,2019,1187515.47
R-8066,D-8903,2020,1006600.37
R-8067,D-5456,2017,942480.13
R-8068,D-3487,2017,881813.93
R-8069,D-6812,2015,612123.68
R-8070,D-1257,2018,855410.17
R-8071,D-935,2024,211772.9
R-8072,D-6789,2019,1155859.78
R-8073,D-8182,2023,1419541.57
R-8074,D-464,2015,1532046.81
R-8075,D-7680,2020,1018669.31
R-8076,D-6490,2018,227509.16
R-8077,D-9647,2018,763962.12
R-8078,D-6188,2016,1619503.13
R-8079,D-7881,2023,1401883.07
R-8080,D-105,2020,524047.79
R-8081,D-3034,2019,970868.28
R-8082,D-5314,2018,1609242.27
R-8083,D-8665,2022,1227330.76
R-8084,D-2014,2023,209865.52
R-8085,D-2119,2017,844464.83
R-8086,D-7780,2021,665569.14
R-8087,D-1721,2017,1600200.49
R-8088,D-7704,2020,977997.75
R-8089,D-7888,2024,1807672.24
R-8090,D-3976,2019,602903.71
R-8091,D-2591,2020,1776282.73
R-8092,D-6520,2023,1138543.56
R-8093,D-8831,2018,1997317.88
R-8094,D-5360,2023,820827.36
R-8095,D-8100,2020,802005.76
R-8096,D-8756,2017,450695.24
R-8097,D-1161,2016,408873.06
R-8098,D-990,2019,1578281.66
R-8099,D-5642,2024,1030761.63
R-8100,D-2110,2020,1789134.41
R-8101,D-8234,2022,1171181.27
R-8102,D-9721,2024,856604.21
R-8103,D-4758,2020,917433.9
R-8104,D-1028,2022,766996.72
R-8105,D-6707,2021,1649643.21
R-8106,D-9038,2022,1018577.46
R-8107,D-6947,2021,1835429.35
R-8108,D-3830,2015,1100733.81
R-8109,D-1207,2017,749259.21
R-8110,D-8200,2019,545857.55
R-8111,D-5825,2019,955910.15
R-8112,D-6087,2015,265655.78
R-8113,D-2077,2016,1168125.44
R-8114,D-5199,2016,1195520.65
R-8115,D-6802,2019,204865.38
R-8116,D-7507,2018,1232920.75
R-8117,D-6207,2017,245770.64
R-8118,D-7940,2015,359180.95
R-8119,D-8844,2020,759885.33
R-8120,D-7185,2019,349197.29
R-8121,D-9999,2023,1222822.27
R-8122,D-45,2023,510896.45
R-8123,D-5265,2015,1364628.41
R-8124,D-4928,2018,488974.76
R-8125,D-2012,2022,1600714.99
R-8126,D-1328,2017,1705310.41
R-8127,D-6938,2016,1851364.07
R-8128,D-6238,2022,657526.45
R-8129,D-9768,2023,175044.82
R-8130,D-1536,2023,1987591.89
R-8131,D-1416,2022,611928.8
R-8132,D-5863,2023,808945.62
R-8133,D-3398,2019,922403.44
R-8134,D-4728,2019,1796989.39
R-8135,D-341,2016,1544810.05
R-8136,D-5189,2020,860062.89
R-8137,D-2369,2015,329642.76
R-8138,D-4981,2020,62013.2
R-8139,D-2275,2021,1771298.91
R-8140,D-6955,2023,887103.4
R-8141,D-9860,2017,1979767.17
R-8142,D-6743,2023,194925.27
R-8143,D-9599,2021,675969.86
R-8144,D-7063,2015,1381334.58
R-8145,D-9342,2022,825144.78
R-8146,D-7309,2019,77870.32
R-8147,D-6737,2023,1979328.76
R-8148,D-8460,2020,1990829.13
R-8149,D-7000,2017,912058.46
R-8150,D-9346,2024,760911.55
R-8151,D-167,2023,712269.32
R-8152,D-834,2021,722467.12
R-8153,D-7658,2022,902369.93
R-8154,D-9137,2020,719657.72
R-8155,D-2863,2020,952087.52
R-8156,D-8245,2019,474012.08
R-8157,D-1952,2017,1296291.09
R-8158,D-6558,2017,1914759.72
R-8159,D-194,2023,646226.78
R-8160,D-4285,2018,522485.75
R-8161,D-1874,2024,1245152.34
R-8162,D-3994,2017,1149848.49
R-8163,D-8128,2019,987045.43
R-8164,D-9671,2022,872990.82
R-8165,D-6948,2017,207219.0
R-8166,D-4438,2015,633973.89
R-8167,D-683,2023,1788878.38
R-8168,D-4753,2016,903041.85
R-8169,D-9267,2022,439330.5
R-8170,D-7884,2017,257497.53
R-8171,D-699,2022,1300947.96
R-8172,D-3454,2020,1572313.12
R-8173,D-9038,2020,1541408.99
R-8174,D-3850,2017,358068.7
R-8175,D-4997,2020,1409601.97
R-8176,D-1556,2023,382951.65
R-8177,D-47,2024,1741174.97
R-8178,D-3906,2018,1123988.22
R-8179,D-1151,2024,1590667.81
R-8180,D-1653,2019,1092344.21
R-8181,D-1191,2017,1209472.12
R-8182,D-6056,2020,1909746.02
R-8183,D-5839,2024,1363913.8
R-8184,D-7942,2021,1791988.53
R-8185,D-7883,2017,1760191.01
R-8186,D-889,2018,947078.43
R-8187,D-1140,2022,1698444.83
R-8188,D-8826,2019,1732906.36
R-8189,D-3643,2016,196798.57
R-8190,D-202,2016,287727.72
R-8191,D-7738,2016,925671.15
R-8192,D-8320,2017,990488.56
R-8193,D-5009,2016,1899865.35
R-8194,D-331,2018,339616.5
R-8195,D-8258,2024,1561663.39
R-8196,D-2964,2020,752227.2
R-8197,D-4105,2016,478847.79
R-8198,D-5676,2016,437585.76
R-8199,D-6178,2021,944729.63
R-8200,D-225,2022,1200797.53
R-8201,D-4746,2018,483305.97
R-8202,D-3786,2022,204812.93
R-8203,D-2493,2019,1253636.76
R-8204,D-403,2024,604787.95
R-8205,D-1955,2022,485004.57
R-8206,D-3225,2021,171242.46
R-8207,D-723,2017,1550555.05
R-8208,D-2475,2017,1451774.09
R-8209,D-2104,2015,1618717.21
R-8210,D-3224,2017,1948429.6
R-8211,D-9341,2016,952785.67
R-8212,D-4092,2020,661682.7
R-8213,D-5694,2019,1333009.49
R-8214,D-4446,2019,1340491.29
R-8215,D-843,2017,531599.12
R-8216,D-4041,2018,1027363.81
R-8217,D-6121,2023,1882693.91
R-8218,D-7389,2024,659736.4
R-8219,D-1341,2024,1052541.81
R-8220,D-3819,2018,1081565.06
R-8221,D-3250,2019,1616031.68
R-8222,D-9176,2022,539176.7
R-8223,D-4267,2020,951592.71
R-8224,D-4128,2023,1293164.34
R-8225,D-7967,2019,1041498.23
R-8226,D-2627,2018,856465.11
R-8227,D-7650,2022,872050.41
R-8228,D-9045,2019,1917897.64
R-8229,D-1204,2015,949690.93
R-8230,D-2143,2017,545598.86
R-8231,D-1824,2022,417483.54
R-8232,D-9762,2023,675966.37
R-8233,D-6390,2015,1154775.78
R-8234,D-5136,2021,1469860.14
R-8235,D-7869,2017,586515.32
R-8236,D-3804,2015,324479.24
R-8237,D-6060,2024,194850.86
R-8238,D-1397,2017,619950.75
R-8239,D-5277,2017,1749644.53
R-8240,D-4713,2022,1089375.95
R-8241,D-9292,2020,176748.22
R-8242,D-6227,2016,399246.05
R-8243,D-789,2020,1631241.13
R-8244,D-6315,2023,756070.39
R-8245,D-7102,2024,164741.06
R-8246,D-1015,2020,419474.6
R-8247,D-7335,2020,1180899.54
R-8248,D-7121,2017,1006235.45
R-8249,D-6719,2018,983216.72
R-8250,D-4364,2015,265048.8
R-8251,D-7945,2019,842834.59
R-8252,D-1478,2020,1890782.03
R-8253,D-2409,2016,466433.95
R-8254,D-4464,2019,846610.03
R-8255,D-3429,2017,625233.32
R-8256,D-4740,2019,707202.64
R-8257,D-6634,2021,1220295.4
R-8258,D-9208,2024,1464933.39
R-8259,D-3615,2021,959498.83
R-8260,D-4301,2018,993833.61
R-8261,D-8633,2022,1033692.32
R-8262,D-5358,2016,1412104.62
R-8263,D-4851,2015,211109.53
R-8264,D-9713,2024,1478552.94
R-8265,D-7468,2024,1897479.82
R-8266,D-5586,2024,310549.33
R-8267,D-1757,2021,159197.57
R-8268,D-5383,2019,881326.59
R-8269,D-8017,2016,1443307.08
R-8270,D-9767,2017,463148.48
R-8271,D-8575,2019,834188.77
R-8272,D-681,2024,106107.53
R-8273,D-408,2020,1808606.47
R-8274,D-5140,2021,121889.14
R-8275,D-8347,2023,1829730.98
R-8276,D-3802,2023,714288.76
R-8277,D-2425,2016,1872986.39
R-8278,D-6919,2024,1825337.94
R-8279,D-9575,2016,1467829.6
R-8280,D-7721,2016,1858790.98
R-8281,D-3903,2016,566422.87
R-8282,D-6637,2017,324359.52
R-8283,D-864,2024,502373.15
R-8284,D-7113,2016,530514.15
R-8285,D-3799,2024,1980223.78
R-8286,D-966,2022,1464482.2
R-8287,D-1154,2019,1181184.77
R-8288,D-7194,2017,1143459.93
R-8289,D-9948,2021,1520655.99
R-8290,D-8517,2024,1592413.4
R-8291,D-2538,2019,530491.18
R-8292,D-1483,2016,1852950.18
R-8293,D-671,2016,1641191.12
R-8294,D-5515,2016,1118371.85
R-8295,D-2909,2022,1922452.65
R-8296,D-8183,2017,217610.81
R-8297,D-9076,2018,1217696.67
R-8298,D-3990,2019,979637.45
R-8299,D-3824,2021,1889581.42
R-8300,D-2944,2021,1117614.07
R-8301,D-8742,2015,341815.12
R-8302,D-5446,2018,95345.57
R-8303,D-6150,2023,1815927.96
R-8304,D-9189,2015,656946.7
R-8305,D-3764,2024,1329758.96
R-8306,D-4289,2015,1233927.36
R-8307,D-5215,2016,439693.16
R-8308,D-1905,2018,1391284.92
R-8309,D-1238,2016,1920794.3
R-8310,D-6993,2022,238886.02
R-8311,D-1265,2016,1920535.63
R-8312,D-912,2023,315051.07
R-8313,D-6291,2022,106315.29
R-8314,D-5667,2016,419426.24
R-8315,D-1501,2023,1090881.73
R-8316,D-5139,2015,164517.21
R-8317,D-1538,2018,1338753.46
R-8318,D-3551,2021,220653.78
R-8319,D-8441,2018,1736107.25
R-8320,D-2456,2016,414399.23
R-8321,D-2801,2018,1075031.99
R-8322,D-2701,2019,784181.16
R-8323,D-6804,2022,1699862.68
R-8324,D-2518,2024,964863.59
R-8325,D-3226,2017,990375.91
R-8326,D-6209,2016,312205.69
R-8327,D-5560,2024,1536980.54
R-8328,D-8372,2015,1962483.82
R-8329,D-8979,2018,1595608.53
R-8330,D-3760,2017,1280888.1
R-8331,D-4497,2023,598500.63
R-8332,D-6334,2022,1725112.13
R-8333,D-778,2016,1688323.57
R-8334,D-5432,2022,567813.18
R-8335,D-2463,2016,1840223.54
R-8336,D-545,2023,1973773.75
R-8337,D-4958,2020,542564.26
R-8338,D-8960,2021,1786198.56
R-8339,D-8928,2015,1966922.24
R-8340,D-2320,2021,1026657.16
R-8341,D-5191,2022,796671.13
R-8342,D-2384,2016,212175.95
R-8343,D-6227,2019,1448922.13
R-8344,D-7648,2023,1082060.49
R-8345,D-9853,2024,1997622.09
R-8346,D-1251,2023,1519416.68
R-8347,D-3159,2016,1350298.78
R-8348,D-8286,2020,1241115.73
R-8349,D-8210,2018,493649.43
R-8350,D-6130,2017,500497.99
R-8351,D-1493,2015,287321.01
R-8352,D-5810,2016,1620380.98
R-8353,D-8241,2015,1650036.2
R-8354,D-6574,2022,530003.48
R-8355,D-9451,2018,912209.48
R-8356,D-4671,2020,1124022.86
R-8357,D-620,2020,243605.61
R-8358,D-4893,2023,552298.0
R-8359,D-8433,2018,727189.03
R-8360,D-7629,2016,829154.09
R-8361,D-1267,2015,1247432.27
R-8362,D-8660,2021,1670663.68
R-8363,D-8700,2017,1728597.77
R-8364,D-2255,2016,159932.93
R-8365,D-9753,2017,1594877.15
R-8366,D-1324,2023,455174.83
R-8367,D-7650,2023,278339.3
R-8368,D-8745,2024,873200.39
R-8369,D-98,2016,72079.26
R-8370,D-8141,2021,150847.11
R-8371,D-6427,2024,1598228.82
R-8372,D-6871,2019,1649242.13
R-8373,D-1621,2015,1791505.07
R-8374,D-5940,2019,802400.5
R-8375,D-4165,2024,1052128.0
R-8376,D-5858,2021,177871.35
R-8377,D-8502,2018,1149686.51
R-8378,D-133,2021,1920792.31
R-8379,D-7002,2020,760137.6
R-8380,D-1727,2015,205687.9
R-8381,D-8528,2023,51056.11
R-8382,D-7228,2023,244777.84
R-8383,D-863,2017,584875.71
R-8384,D-447,2024,1216157.92
R-8385,D-1319,2015,1799339.06
R-8386,D-3521,2018,1726743.87
R-8387,D-6773,2016,416231.85
R-8388,D-5141,2016,1185722.03
R-8389,D-1122,2023,1030978.06
R-8390,D-2414,2021,972780.24
R-8391,D-3026,2015,104092.9
R-8392,D-138,2024,1667420.02
R-8393,D-1040,2015,555387.35
R-8394,D-6901,2024,158159.33
R-8395,D-3314,2016,903265.57
R-8396,D-5916,2021,918601.95
R-8397,D-7301,2021,1448172.26
R-8398,D-6454,2021,162044.93
R-8399,D-9881,2021,628004.38
R-8400,D-1723,2020,332630.68
R-8401,D-3928,2015,736874.28
R-8402,D-6634,2023,352667.9
R-8403,D-5073,2020,1484582.19
R-8404,D-7304,2021,1255711.07
R-8405,D-2990,2017,1186288.56
R-8406,D-5440,2019,1826538.66
R-8407,D-9717,2020,680429.11
R-8408,D-8976,2020,1481784.81
R-8409,D-5835,2020,617633.73
R-8410,D-6258,2018,1422418.11
R-8411,D-8908,2023,156585.52
R-8412,D-4425,2016,1557619.5
R-8413,D-2898,2015,645216.1
R-8414,D-1656,2024,154929.29
R-8415,D-2814,2015,1636022.64
R-8416,D-2128,2019,386295.4
R-8417,D-8390,2017,90616.43
R-8418,D-9858,2024,271318.18
R-8419,D-8678,2023,558483.57
R-8420,D-5194,2020,1756092.3
R-8421,D-3409,2021,215415.17
R-8422,D-5265,2020,595881.01
R-8423,D-4119,2023,1969131.36
R-8424,D-1673,2020,833324.03
R-8425,D-4277,2016,1801345.09
R-8426,D-4012,2018,414393.13
R-8427,D-606,2022,438689.65
R-8428,D-1552,2024,768733.8
R-8429,D-9438,2022,1982945.82
R-8430,D-4104,2017,102579.69
R-8431,D-2928,2022,1903480.23
R-8432,D-6487,2020,1403499.08
R-8433,D-7557,2019,1730041.46
R-8434,D-3810,2020,1748348.89
R-8435,D-6546,2023,1148658.28
R-8436,D-3159,2016,1557220.78
R-8437,D-2440,2019,1646511.0
R-8438,D-5342,2018,1825315.41
R-8439,D-1748,2015,635787.79
R-8440,D-5806,2017,1048629.49
R-8441,D-3903,2018,1008182.85
R-8442,D-1494,2019,679801.33
R-8443,D-719,2020,1609789.31
R-8444,D-4308,2024,372728.05
R-8445,D-3671,2024,1877323.19
R-8446,D-377,2024,614105.81
R-8447,D-8883,2017,1664444.38
R-8448,D-462,2022,270702.27
R-8449,D-4770,2019,860705.04
R-8450,D-5251,2021,520093.52
R-8451,D-3630,2021,1582607.36
R-8452,D-1466,2017,600284.8
R-8453,D-549,2016,1541954.79
R-8454,D-600,2021,1858641.18
R-8455,D-2797,2022,338940.82
R-8456,D-5310,2023,466933.9
R-8457,D-9990,2020,229915.41
R-8458,D-741,2020,617678.35
R-8459,D-4833,2020,1044353.71
R-8460,D-7352,2022,1699200.2
R-8461,D-6096,2021,1429853.46
R-8462,D-4814,2015,1893043.7
R-8463,D-7874,2020,523456.82
R-8464,D-7148,2023,230468.73
R-8465,D-9785,2022,1125970.01
R-8466,D-1439,2023,1205784.45
R-8467,D-7631,2024,364765.82
R-8468,D-1788,2016,58636.24
R-8469,D-3603,2022,680410.84
R-8470,D-5651,2021,538025.45
R-8471,D-9249,2018,1652866.75
R-8472,D-5270,2024,108375.81
R-8473,D-1106,2015,1486458.94
R-8474,D-8316,2017,74766.29
R-8475,D-4584,2024,695793.17
R-8476,D-6761,2021,1394284.57
R-8477,D-9509,2019,1606885.8
R-8478,D-1691,2015,1944611.9
R-8479,D-7755,2023,1401293.08
R-8480,D-2457,2017,466889.87
R-8481,D-8333,2016,1912609.4
R-8482,D-4936,2023,1363580.81
R-8483,D-7751,2019,147202.41
R-8484,D-1401,2024,826844.82
R-8485,D-2358,2020,1979827.07
R-8486,D-7408,2023,1738622.61
R-8487,D-1829,2015,1664419.17
R-8488,D-9988,2021,1411311.0
R-8489,D-9855,2019,1020564.52
R-8490,D-2488,2020,534130.26
R-8491,D-8015,2024,235369.74
R-8492,D-2803,2024,440482.33
R-8493,D-4982,2021,1103489.8
R-8494,D-1408,2018,1216191.32
R-8495,D-9911,2016,1907843.54
R-8496,D-8845,2023,1927570.29
R-8497,D-7974,2023,1396197.91
R-8498,D-8820,2022,1553241.61
R-8499,D-3296,2016,1769692.01
R-8500,D-3921,2023,969814.13
R-8501,D-3833,2022,369884.16
R-8502,D-3460,2024,1873141.01
R-8503,D-908,2023,791650.2
R-8504,D-6938,2023,211792.93
R-8505,D-5964,2017,1396375.0
R-8506,D-5662,2018,1810208.32
R-8507,D-7380,2020,614539.9
R-8508,D-6506,2016,543478.74
R-8509,D-1138,2024,1413497.44
R-8510,D-3964,2021,930539.35
R-8511,D-5830,2015,645079.34
R-8512,D-5617,2024,165790.28
R-8513,D-2147,2020,561734.28
R-8514,D-2276,2023,1338187.63
R-8515,D-75,2021,440959.98
R-8516,D-2522,2015,1898937.64
R-8517,D-2115,2020,1680781.83
R-8518,D-7269,2015,1477261.88
R-8519,D-7115,2020,213214.53
R-8520,D-1627,2020,1463263.8
R-8521,D-8027,2023,69475.39
R-8522,D-7488,2016,1219283.39
R-8523,D-452,2019,1064175.57
R-8524,D-556,2022,642283.94
R-8525,D-1432,2024,1145452.25
R-8526,D-2821,2016,741050.83
R-8527,D-8748,2017,1261748.87
R-8528,D-752,2017,524334.76
R-8529,D-9029,2020,472576.94
R-8530,D-5643,2016,1141436.2
R-8531,D-5609,2020,665112.16
R-8532,D-1113,2022,1857250.92
R-8533,D-7420,2020,206143.1
R-8534,D-2979,2018,960329.36
R-8535,D-9678,2023,1215373.79
R-8536,D-4438,2015,644114.16
R-8537,D-8947,2024,852665.26
R-8538,D-8970,2016,687113.63
R-8539,D-9773,2020,317083.93
R-8540,D-9017,2023,341269.07
R-8541,D-4050,2023,1895563.17
R-8542,D-3632,2019,429927.78
R-8543,D-1888,2024,1219424.85
R-8544,D-1505,2015,1084962.96
R-8545,D-9231,2017,1950377.74
R-8546,D-8367,2023,718290.97
R-8547,D-9372,2024,136938.92
R-8548,D-7089,2016,1735144.58
R-8549,D-9023,2015,1476310.61
R-8550,D-4029,2019,1925052.57
R-8551,D-5939,2016,884360.57
R-8552,D-4954,2016,761275.78
R-8553,D-553,2015,1102697.43
R-8554,D-6035,2024,1697650.39
R-8555,D-2267,2022,381428.96
R-8556,D-5311,2024,834903.79
R-8557,D-6499,2017,1734466.13
R-8558,D-4163,2024,250297.1
R-8559,D-344,2018,1334401.62
R-8560,D-6330,2021,351117.13
R-8561,D-395,2017,338195.54
R-8562,D-5597,2020,474580.66
R-8563,D-6495,2023,1517790.37
R-8564,D-5035,2019,1279455.66
R-8565,D-3413,2015,1176877.3
R-8566,D-2246,2019,1298197.8
R-8567,D-9948,2015,1038173.33
R-8568,D-177,2024,893038.96
R-8569,D-809,2018,1370495.77
R-8570,D-8369,2018,1277054.37
R-8571,D-9004,2022,1356941.35
R-8572,D-5519,2018,215751.6
R-8573,D-168,2017,416203.85
R-8574,D-9429,2021,1642160.11
R-8575,D-1133,2015,1465839.07
R-8576,D-5474,2023,161328.97
R-8577,D-8184,2015,1662049.33
R-8578,D-2926,2023,991171.07
R-8579,D-8176,2017,126366.44
R-8580,D-5343,2023,1546431.23
R-8581,D-52,2022,338272.95
R-8582,D-7058,2017,790861.44
R-8583,D-4055,2018,1142018.09
R-8584,D-6767,2023,1877165.46
R-8585,D-2790,2023,1951689.59
R-8586,D-2499,2020,600390.17
R-8587,D-9885,2021,1030498.72
R-8588,D-8794,2020,1062627.96
R-8589,D-2891,2021,275658.2
R-8590,D-2649,2021,1946483.59
R-8591,D-5385,2020,1231824.36
R-8592,D-200,2019,1668210.82
R-8593,D-5664,2023,1452525.97
R-8594,D-4003,2021,1178520.44
R-8595,D-8340,2017,1188190.46
R-8596,D-6409,2015,352333.73
R-8597,D-5240,2017,386814.46
R-8598,D-3123,2021,1945840.26
R-8599,D-1531,2018,371307.33
R-8600,D-2119,2021,649045.72
R-8601,D-3208,2024,588262.21
R-8602,D-5180,2020,949482.87
R-8603,D-9167,2023,1538932.14
R-8604,D-4354,2015,559694.8
R-8605,D-8503,2015,957905.87
R-8606,D-4351,2015,509149.55
R-8607,D-2521,2019,1893051.18
R-8608,D-1000,2023,240396.44
R-8609,D-9367,2024,166674.16
R-8610,D-4340,2016,1268930.32
R-8611,D-1529,2021,1928649.29
R-8612,D-8580,2023,995471.93
R-8613,D-4466,2020,483891.12
R-8614,D-4842,2023,647932.4
R-8615,D-4525,2019,1820037.58
R-8616,D-7067,2016,1129401.52
R-8617,D-2565,2021,655798.19
R-8618,D-725,2020,406921.15
R-8619,D-4387,2016,523930.52
R-8620,D-3070,2016,1381996.09
R-8621,D-5042,2021,664929.28
R-8622,D-5523,2018,330700.41
R-8623,D-8185,2024,1920758.34
R-8624,D-9588,2024,1976530.21
R-8625,D-7673,2018,831713.69
R-8626,D-3060,2016,59586.34
R-8627,D-7339,2024,1002244.89
R-8628,D-3149,2022,1952580.72
R-8629,D-1432,2018,1125775.94
R-8630,D-3969,2018,1102487.68
R-8631,D-2663,2015,1776846.62
R-8632,D-1442,2023,1180015.96
R-8633,D-1764,2021,1518524.37
R-8634,D-8351,2023,124633.45
R-8635,D-550,2024,582034.09
R-8636,D-8356,2018,67424.84
R-8637,D-2617,2024,1951229.0
R-8638,D-9686,2022,430497.4
R-8639,D-3638,2022,272952.78
R-8640,D-8892,2022,978452.71
R-8641,D-592,2015,952035.89
R-8642,D-7501,2019,185875.99
R-8643,D-4506,2017,1650616.66
R-8644,D-3513,2020,1386262.06
R-8645,D-8664,2016,1249706.11
R-8646,D-5626,2024,589757.29
R-8647,D-7511,2024,76580.1
R-8648,D-2820,2020,836956.77
R-8649,D-9964,2017,1503936.22
R-8650,D-740,2024,329914.09
R-8651,D-3813,2015,255082.17
R-8652,D-2227,2018,1776337.79
R-8653,D-1377,2015,1559050.89
R-8654,D-7043,2021,919491.34
R-8655,D-5477,2024,280205.2
R-8656,D-2005,2020,269093.27
R-8657,D-5200,2021,345479.64
R-8658,D-5999,2024,1974670.54
R-8659,D-6996,2019,742116.56
R-8660,D-7462,2020,625107.35
R-8661,D-3882,2024,838619.71
R-8662,D-3109,2022,1105787.8
R-8663,D-7191,2019,1725545.77
R-8664,D-6159,2016,219449.92
R-8665,D-1196,2019,1699273.82
R-8666,D-795,2020,1986132.55
R-8667,D-7448,2016,879512.0
R-8668,D-2259,2023,932457.48
R-8669,D-7199,2022,172052.91
R-8670,D-7665,2018,1670152.07
R-8671,D-9128,2021,1352446.95
R-8672,D-7942,2020,1731091.39
R-8673,D-6846,2016,507978.4
R-8674,D-5404,2020,1839491.5
R-8675,D-9933,2023,1547531.47
R-8676,D-8009,2020,1051581.37
R-8677,D-3851,2019,583052.68
R-8678,D-2487,2018,400758.56
R-8679,D-4765,2019,1732458.49
R-8680,D-6876,2020,1314864.96
R-8681,D-441,2024,1664288.94
R-8682,D-6029,2017,922231.11
R-8683,D-7808,2015,120703.46
R-8684,D-583,2017,789933.42
R-8685,D-5727,2016,520690.89
R-8686,D-285,2018,1777598.55
R-8687,D-2228,2019,478704.73
R-8688,D-1482,2023,815799.18
R-8689,D-1559,2017,1819913.15
R-8690,D-9804,2015,248930.77
R-8691,D-2241,2017,1832332.31
R-8692,D-5423,2019,1346092.65
R-8693,D-173,2021,969653.21
R-8694,D-6060,2018,924439.68
R-8695,D-8374,2018,184330.09
R-8696,D-3584,2023,1079262.57
R-8697,D-6495,2018,611173.79
R-8698,D-8544,2017,829521.57
R-8699,D-2764,2023,251633.13
R-8700,D-5395,2015,309423.79
R-8701,D-1066,2017,1020941.16
R-8702,D-7513,2023,1969651.41
R-8703,D-790,2022,526660.31
R-8704,D-2429,2018,1448195.58
R-8705,D-4583,2020,1105465.35
R-8706,D-5788,2018,1105878.93
R-8707,D-6066,2024,755924.32
