Inventory_ID,Drug_ID,Stock_Level,Last_Restock_Date
I-8654,D-7481,2495,2025-01-12
I-8655,D-3758,6560,2025-02-14
I-8656,D-6687,4459,2025-02-17
I-8657,D-7417,5117,2025-01-24
I-8658,D-6848,7578,2025-01-19
I-8659,D-8151,7114,2025-01-13
I-8660,D-492,8514,2025-01-18
I-8661,D-8782,7248,2025-01-22
I-8662,D-6732,4765,2025-01-01
I-8663,D-9335,7305,2025-02-08
I-8664,D-4947,5834,2025-02-12
I-8665,D-2904,6296,2025-02-13
I-8666,D-546,8138,2025-02-06
I-8667,D-6324,2319,2025-02-06
I-8668,D-8895,6760,2025-01-28
I-8669,D-993,9770,2025-01-23
I-8670,D-2272,7139,2025-01-29
I-8671,D-8387,8898,2025-01-23
I-8672,D-2309,9661,2025-01-30
I-8673,D-8465,779,2025-01-13
I-8674,D-7890,1040,2025-02-08
I-8675,D-1497,4425,2025-02-10
I-8676,D-313,3472,2025-01-22
I-8677,D-5362,4117,2025-01-01
I-8678,D-3839,7986,2025-01-29
I-8679,D-85,4149,2025-01-16
I-8680,D-3368,9353,2025-01-11
I-8681,D-1502,7410,2025-01-06
I-8682,D-6362,3389,2025-02-03
I-8683,D-5489,7737,2025-01-07
I-8684,D-4067,9123,2025-01-21
I-8685,D-3169,1672,2025-02-14
I-8686,D-4000,5107,2025-02-10
I-8687,D-1303,991,2025-02-12
I-8688,D-2835,3307,2025-02-03
I-8689,D-1411,9264,2025-01-19
I-8690,D-6785,1042,2025-01-10
I-8691,D-9679,3284,2025-02-05
I-8692,D-1101,1192,2025-01-20
I-8693,D-3533,9375,2025-01-04
I-8694,D-8391,8019,2025-01-14
I-8695,D-8684,7589,2025-02-13
I-8696,D-5861,8935,2025-02-09
I-8697,D-3225,4204,2025-02-04
I-8698,D-3062,4714,2025-02-05
I-8699,D-349,4707,2025-02-11
I-8700,D-8312,7057,2025-01-15
I-8701,D-8506,4161,2025-01-14
I-8702,D-8550,6586,2025-01-13
I-8703,D-4353,9753,2025-02-05
I-8704,D-5981,1348,2025-02-15
I-8705,D-8182,3752,2025-02-18
I-8706,D-4684,7264,2025-01-18
I-8707,D-8088,2441,2025-02-08
I-8708,D-884,8240,2025-01-04
I-8709,D-6372,6096,2025-01-19
I-8710,D-7223,6515,2025-02-05
I-8711,D-79,5038,2025-01-09
I-8712,D-5690,7045,2025-01-17
I-8713,D-20,1964,2025-01-01
I-8714,D-227,4759,2025-02-04
I-8715,D-6285,707,2025-01-11
I-8716,D-9034,4570,2025-01-19
I-8717,D-6479,6550,2025-01-16
I-8718,D-2864,6905,2025-01-14
I-8719,D-7347,222,2025-01-29
I-8720,D-3604,4691,2025-02-16
I-8721,D-8152,5613,2025-01-02
I-8722,D-5406,5989,2025-02-02
I-8723,D-2220,1864,2025-01-05
I-8724,D-1,4371,2025-01-25
I-8725,D-9665,8334,2025-02-18
I-8726,D-828,1983,2025-02-03
I-8727,D-6809,6021,2025-02-01
I-8728,D-4230,4723,2025-01-22
I-8729,D-1263,7174,2025-02-03
I-8730,D-3956,2018,2025-02-12
I-8731,D-6146,1050,2025-01-25
I-8732,D-8024,3596,2025-01-17
I-8733,D-9264,6729,2025-02-12
I-8734,D-7859,7238,2025-02-07
I-8735,D-5415,7770,2025-01-01
I-8736,D-4974,6520,2025-02-02
I-8737,D-954,9235,2025-01-24
I-8738,D-5826,2251,2025-02-02
I-8739,D-3160,6505,2025-01-22
I-8740,D-1354,8862,2025-01-20
I-8741,D-10000,9458,2025-01-17
I-8742,D-4374,5831,2025-02-06
I-8743,D-616,5689,2025-01-18
I-8744,D-6235,3213,2025-02-08
I-8745,D-7570,2872,2025-02-02
I-8746,D-9723,2570,2025-01-17
I-8747,D-4457,8696,2025-02-14
I-8748,D-9888,6452,2025-01-12
I-8749,D-5972,1386,2025-01-20
I-8750,D-9680,3861,2025-02-09
I-8751,D-3614,8168,2025-01-30
I-8752,D-6600,1126,2025-01-25
I-8753,D-8333,4008,2025-01-10
I-8754,D-2306,4957,2025-01-02
I-8755,D-4600,4051,2025-01-07
I-8756,D-3870,6877,2025-01-14
I-8757,D-4721,3297,2025-01-13
I-8758,D-3130,8686,2025-01-08
I-8759,D-1695,5713,2025-01-25
I-8760,D-8700,6456,2025-01-17
I-8761,D-165,4430,2025-01-03
I-8762,D-2917,9866,2025-02-13
I-8763,D-1169,3204,2025-01-01
I-8764,D-3164,1614,2025-01-31
I-8765,D-376,6333,2025-01-09
I-8766,D-9550,3409,2025-01-10
I-8767,D-2417,8168,2025-01-02
I-8768,D-5255,744,2025-01-17
I-8769,D-7060,7940,2025-02-15
I-8770,D-7152,5099,2025-02-12
I-8771,D-6319,9898,2025-02-01
I-8772,D-3929,5248,2025-02-03
I-8773,D-1541,8854,2025-02-06
I-8774,D-8184,3363,2025-02-16
I-8775,D-4568,5606,2025-01-19
I-8776,D-4218,8844,2025-01-17
I-8777,D-3940,1546,2025-02-12
I-8778,D-9107,1706,2025-01-30
I-8779,D-7010,5364,2025-01-09
I-8780,D-750,5763,2025-01-01
I-8781,D-7883,2969,2025-01-02
I-8782,D-3376,4968,2025-02-17
I-8783,D-685,599,2025-02-17
I-8784,D-3160,7082,2025-01-04
I-8785,D-1885,9761,2025-01-29
I-8786,D-7133,9369,2025-01-22
I-8787,D-3796,3296,2025-02-14
I-8788,D-9250,1507,2025-02-11
I-8789,D-5938,1124,2025-02-11
I-8790,D-9655,8085,2025-01-09
I-8791,D-1893,6853,2025-02-16
I-8792,D-1761,7022,2025-01-04
I-8793,D-8223,5270,2025-02-04
I-8794,D-9275,4555,2025-01-31
I-8795,D-6332,5215,2025-01-23
I-8796,D-1422,499,2025-02-11
I-8797,D-8654,5258,2025-02-16
I-8798,D-4977,3083,2025-01-09
I-8799,D-8912,2378,2025-02-10
I-8800,D-3186,9135,2025-02-07
I-8801,D-3437,8581,2025-01-05
I-8802,D-2759,8318,2025-01-21
I-8803,D-8167,1662,2025-01-25
I-8804,D-9651,5820,2025-01-06
I-8805,D-3331,7230,2025-02-10
I-8806,D-737,4150,2025-01-16
I-8807,D-8058,4627,2025-01-29
I-8808,D-8880,4547,2025-02-03
I-8809,D-3109,3801,2025-01-07
I-8810,D-714,1204,2025-01-16
I-8811,D-818,3377,2025-02-15
I-8812,D-7168,8699,2025-02-11
I-8813,D-6572,819,2025-02-18
I-8814,D-5829,1049,2025-02-15
I-8815,D-3161,5478,2025-01-19
I-8816,D-3603,1941,2025-01-21
I-8817,D-6026,3644,2025-01-06
I-8818,D-6370,5089,2025-02-15
I-8819,D-7781,4445,2025-01-08
I-8820,D-2399,8621,2025-02-08
I-8821,D-2588,3632,2025-01-04
I-8822,D-4772,8749,2025-01-17
I-8823,D-3538,5117,2025-02-14
I-8824,D-8740,2350,2025-02-04
I-8825,D-3385,4238,2025-02-14
I-8826,D-8351,7782,2025-01-29
I-8827,D-9113,2150,2025-01-28
I-8828,D-9477,4976,2025-02-09
I-8829,D-2728,2504,2025-02-16
I-8830,D-4229,7331,2025-02-01
I-8831,D-887,295,2025-01-13
I-8832,D-9345,1456,2025-01-05
I-8833,D-1972,1226,2025-02-10
I-8834,D-2012,7646,2025-01-10
I-8835,D-1617,1372,2025-01-24
I-8836,D-6623,3429,2025-01-22
I-8837,D-255,5702,2025-01-05
I-8838,D-1786,9778,2025-02-09
I-8839,D-4823,4645,2025-01-02
I-8840,D-5678,8930,2025-02-12
I-8841,D-3408,6880,2025-01-22
I-8842,D-202,8353,2025-01-04
I-8843,D-9503,7078,2025-01-10
I-8844,D-6577,1460,2025-02-02
I-8845,D-5733,4256,2025-01-14
I-8846,D-4320,112,2025-01-26
I-8847,D-3149,6375,2025-02-04
I-8848,D-1541,5007,2025-02-04
I-8849,D-7419,9336,2025-01-13
I-8850,D-5220,5972,2025-02-18
I-8851,D-3827,789,2025-01-01
I-8852,D-663,6016,2025-01-29
I-8853,D-5507,4197,2025-01-28
I-8854,D-8115,3369,2025-01-28
I-8855,D-8079,4652,2025-02-02
I-8856,D-6272,9874,2025-02-11
I-8857,D-9858,5087,2025-02-02
I-8858,D-9026,1087,2025-01-29
I-8859,D-6081,1026,2025-01-11
I-8860,D-543,3331,2025-02-02
I-8861,D-794,5537,2025-01-05
I-8862,D-478,6039,2025-01-17
I-8863,D-7548,8856,2025-01-07
I-8864,D-3310,6989,2025-02-08
I-8865,D-5846,2123,2025-01-15
I-8866,D-398,5468,2025-01-27
I-8867,D-410,6193,2025-01-20
I-8868,D-7733,2954,2025-02-18
I-8869,D-4971,9664,2025-01-07
I-8870,D-867,2682,2025-02-16
I-8871,D-1891,6941,2025-02-16
I-8872,D-2567,3098,2025-02-14
I-8873,D-3729,6622,2025-01-28
I-8874,D-6958,1400,2025-01-10
I-8875,D-6289,6200,2025-01-14
I-8876,D-6233,4352,2025-01-12
I-8877,D-4932,7959,2025-02-07
I-8878,D-9527,8434,2025-01-12
I-8879,D-2529,5574,2025-01-30
I-8880,D-7443,7138,2025-01-18
I-8881,D-5580,3353,2025-01-19
I-8882,D-8634,9278,2025-02-13
I-8883,D-2827,868,2025-01-03
I-8884,D-756,6198,2025-02-06
I-8885,D-6781,7488,2025-01-19
I-8886,D-3980,6925,2025-01-25
I-8887,D-6299,7054,2025-01-19
I-8888,D-6850,2214,2025-01-31
I-8889,D-1300,7883,2025-01-03
I-8890,D-8140,634,2025-02-02
I-8891,D-1255,2626,2025-01-17
I-8892,D-8306,2908,2025-02-11
I-8893,D-7339,6566,2025-01-22
I-8894,D-8408,599,2025-02-09
I-8895,D-9351,6197,2025-02-01
I-8896,D-4301,7849,2025-01-30
I-8897,D-6279,2580,2025-01-01
I-8898,D-5679,9105,2025-01-11
I-8899,D-2816,3965,2025-02-04
I-8900,D-9428,3612,2025-02-17
I-8901,D-9685,8873,2025-02-14
I-8902,D-336,1317,2025-01-01
I-8903,D-4867,5330,2025-02-08
I-8904,D-3468,5499,2025-02-15
I-8905,D-6955,1615,2025-02-02
I-8906,D-7263,2500,2025-02-01
I-8907,D-9109,3968,2025-01-03
I-8908,D-2229,5043,2025-02-03
I-8909,D-934,4554,2025-01-24
I-8910,D-6491,2199,2025-01-03
I-8911,D-1371,7102,2025-01-07
I-8912,D-7386,4103,2025-02-05
I-8913,D-5292,729,2025-02-09
I-8914,D-6594,594,2025-01-28
I-8915,D-9370,9167,2025-02-07
I-8916,D-8669,2904,2025-02-16
I-8917,D-7609,8465,2025-01-24
I-8918,D-8581,2832,2025-01-18
I-8919,D-6876,9897,2025-01-06
I-8920,D-3271,5483,2025-01-01
I-8921,D-6574,9213,2025-02-01
I-8922,D-7201,1710,2025-01-10
I-8923,D-709,3158,2025-01-22
I-8924,D-7452,217,2025-02-07
I-8925,D-2455,7752,2025-01-01
I-8926,D-5090,5255,2025-01-19
I-8927,D-1930,127,2025-01-10
I-8928,D-3105,4899,2025-01-09
I-8929,D-3092,119,2025-02-11
I-8930,D-4935,7578,2025-02-06
I-8931,D-4208,3315,2025-02-01
I-8932,D-5628,1499,2025-02-14
I-8933,D-3292,1667,2025-01-17
I-8934,D-7693,8790,2025-01-07
I-8935,D-6766,6385,2025-01-28
I-8936,D-910,3546,2025-02-01
I-8937,D-7740,2072,2025-01-25
I-8938,D-7723,4317,2025-02-10
I-8939,D-5395,7648,2025-02-03
I-8940,D-5248,1809,2025-01-11
I-8941,D-6946,5980,2025-01-23
I-8942,D-2435,8870,2025-01-08
I-8943,D-2824,2250,2025-02-18
I-8944,D-2905,7119,2025-02-09
I-8945,D-3424,7177,2025-02-06
I-8946,D-7798,580,2025-01-06
I-8947,D-6012,9431,2025-01-15
I-8948,D-2807,444,2025-02-02
I-8949,D-7281,969,2025-02-16
I-8950,D-7782,540,2025-02-02
I-8951,D-7287,3046,2025-02-04
I-8952,D-5162,3920,2025-02-05
I-8953,D-8606,8228,2025-02-05
I-8954,D-8454,3367,2025-02-08
I-8955,D-7690,8990,2025-01-19
I-8956,D-110,5650,2025-02-05
I-8957,D-7100,7673,2025-01-31
I-8958,D-4609,8820,2025-01-11
I-8959,D-5089,249,2025-01-24
I-8960,D-9885,2852,2025-02-16
I-8961,D-1197,8643,2025-01-15
I-8962,D-3808,857,2025-02-03
I-8963,D-2700,1579,2025-01-19
I-8964,D-881,2978,2025-01-14
I-8965,D-2209,9020,2025-01-07
I-8966,D-3604,1785,2025-01-27
I-8967,D-8010,3045,2025-01-06
I-8968,D-5262,5109,2025-02-10
I-8969,D-6076,6338,2025-01-05
I-8970,D-8598,3727,2025-02-02
I-8971,D-7339,9983,2025-01-23
I-8972,D-6431,9000,2025-01-29
I-8973,D-7500,8413,2025-02-05
I-8974,D-6327,8846,2025-01-30
I-8975,D-220,5353,2025-02-17
I-8976,D-1865,8812,2025-01-19
I-8977,D-7317,8150,2025-02-03
I-8978,D-2789,3463,2025-01-11
I-8979,D-1201,7223,2025-02-15
I-8980,D-8910,8603,2025-02-12
I-8981,D-2516,2642,2025-01-04
I-8982,D-1170,3823,2025-02-04
I-8983,D-9323,8166,2025-02-18
I-8984,D-8207,8605,2025-01-05
I-8985,D-3333,923,2025-01-14
I-8986,D-7149,2059,2025-01-15
I-8987,D-2108,6360,2025-01-24
I-8988,D-1413,1849,2025-01-15
I-8989,D-7106,9110,2025-01-25
I-8990,D-5581,2096,2025-01-21
I-8991,D-8184,6768,2025-02-01
I-8992,D-6803,2286,2025-02-03
I-8993,D-8253,1429,2025-01-24
I-8994,D-8456,1544,2025-01-08
I-8995,D-8358,1889,2025-01-26
I-8996,D-9158,5540,2025-01-18
I-8997,D-3442,6993,2025-01-07
I-8998,D-3613,7989,2025-02-08
I-8999,D-7330,4917,2025-01-26
I-9000,D-5878,3432,2025-01-23
I-9001,D-7334,705,2025-01-08
I-9002,D-6480,5455,2025-01-11
I-9003,D-1295,5446,2025-02-13
I-9004,D-1779,8421,2025-01-09
I-9005,D-8609,8252,2025-01-29
I-9006,D-2820,1117,2025-01-31
I-9007,D-1318,1456,2025-01-25
I-9008,D-116,4556,2025-02-04
I-9009,D-5491,6915,2025-01-16
I-9010,D-8133,3631,2025-01-19
I-9011,D-8308,6625,2025-02-03
I-9012,D-1124,5404,2025-01-06
I-9013,D-5175,1863,2025-01-01
I-9014,D-3638,1367,2025-01-17
I-9015,D-8328,9449,2025-01-14
I-9016,D-2764,1167,2025-02-13
I-9017,D-6088,6570,2025-01-20
I-9018,D-5174,6428,2025-01-21
I-9019,D-3683,7757,2025-02-14
I-9020,D-4206,1740,2025-01-07
I-9021,D-6693,4704,2025-02-04
I-9022,D-1323,63,2025-02-03
I-9023,D-7059,4139,2025-01-30
I-9024,D-9677,7062,2025-02-06
I-9025,D-5340,4968,2025-02-06
I-9026,D-544,984,2025-01-04
I-9027,D-870,6222,2025-02-09
I-9028,D-5545,2910,2025-02-02
I-9029,D-4116,4689,2025-01-30
I-9030,D-201,7269,2025-01-12
I-9031,D-2871,272,2025-01-26
I-9032,D-5523,2852,2025-02-08
I-9033,D-2291,6640,2025-01-06
I-9034,D-288,6925,2025-01-09
I-9035,D-5023,8508,2025-02-03
I-9036,D-5835,1994,2025-01-09
I-9037,D-7568,72,2025-02-08
I-9038,D-9510,3399,2025-01-11
I-9039,D-4556,1160,2025-01-22
I-9040,D-7474,4279,2025-02-01
I-9041,D-4673,9499,2025-02-01
I-9042,D-8279,4209,2025-02-05
I-9043,D-1388,9320,2025-01-05
I-9044,D-6326,6242,2025-01-18
I-9045,D-3915,8619,2025-02-11
I-9046,D-6489,7174,2025-01-05
I-9047,D-1565,5717,2025-01-20
I-9048,D-7169,6789,2025-01-16
I-9049,D-2478,7719,2025-01-16
I-9050,D-9653,1048,2025-02-11
I-9051,D-6229,796,2025-01-28
I-9052,D-8137,4599,2025-02-08
I-9053,D-1195,2219,2025-01-27
I-9054,D-7221,2710,2025-01-05
I-9055,D-8952,6181,2025-01-06
I-9056,D-4220,8830,2025-01-29
I-9057,D-5736,3464,2025-01-08
I-9058,D-4457,6315,2025-01-28
I-9059,D-9862,8679,2025-01-26
I-9060,D-3410,3799,2025-02-11
I-9061,D-4968,1634,2025-02-08
I-9062,D-4702,4811,2025-02-05
I-9063,D-5060,3379,2025-01-11
I-9064,D-7477,9633,2025-01-31
I-9065,D-7821,2646,2025-01-10
I-9066,D-2257,1205,2025-01-14
I-9067,D-4220,8072,2025-02-03
I-9068,D-3902,9041,2025-02-04
I-9069,D-3336,3304,2025-01-11
I-9070,D-5592,250,2025-01-18
I-9071,D-4465,5431,2025-02-11
I-9072,D-4201,5887,2025-01-08
I-9073,D-8473,8453,2025-02-12
I-9074,D-4735,7892,2025-02-08
I-9075,D-4393,6684,2025-02-13
I-9076,D-2137,9202,2025-01-10
I-9077,D-3780,2220,2025-01-25
I-9078,D-9575,1583,2025-01-31
I-9079,D-413,4020,2025-01-23
I-9080,D-2179,3176,2025-01-05
I-9081,D-8970,8605,2025-01-24
I-9082,D-7975,3536,2025-01-07
I-9083,D-9288,2474,2025-01-30
I-9084,D-8285,6205,2025-01-06
I-9085,D-5766,3338,2025-01-27
I-9086,D-2559,1819,2025-01-30
I-9087,D-6787,9786,2025-01-08
I-9088,D-7822,6935,2025-01-31
I-9089,D-4008,5457,2025-01-19
I-9090,D-7096,8035,2025-02-07
I-9091,D-9324,3596,2025-02-07
I-9092,D-8972,3219,2025-02-05
I-9093,D-2506,2522,2025-02-17
I-9094,D-9999,3123,2025-01-08
I-9095,D-4758,6069,2025-02-11
I-9096,D-2190,1289,2025-01-28
I-9097,D-9407,2035,2025-01-01
I-9098,D-8379,5879,2025-02-17
I-9099,D-8089,6944,2025-01-30
I-9100,D-1212,3276,2025-01-01
I-9101,D-4087,4295,2025-01-30
I-9102,D-4820,4270,2025-01-22
I-9103,D-532,8169,2025-02-04
I-9104,D-3597,4532,2025-01-22
I-9105,D-3102,9213,2025-01-10
I-9106,D-5718,8638,2025-01-24
I-9107,D-8172,7301,2025-01-10
I-9108,D-8948,6377,2025-02-10
I-9109,D-2332,1513,2025-01-05
I-9110,D-9929,4161,2025-01-20
I-9111,D-8429,590,2025-01-16
I-9112,D-4170,2498,2025-01-29
I-9113,D-2971,601,2025-01-29
I-9114,D-7901,8849,2025-02-10
I-9115,D-6003,5313,2025-01-27
I-9116,D-6077,7261,2025-01-30
I-9117,D-7604,8652,2025-01-09
I-9118,D-1778,8531,2025-02-16
I-9119,D-8433,2531,2025-02-16
I-9120,D-4295,8476,2025-01-24
I-9121,D-6171,4126,2025-01-30
I-9122,D-2436,4857,2025-01-27
I-9123,D-614,4794,2025-02-12
I-9124,D-2608,8711,2025-02-13
I-9125,D-9929,9050,2025-02-03
I-9126,D-9922,4136,2025-01-25
I-9127,D-2380,8007,2025-02-03
I-9128,D-5445,5767,2025-01-08
I-9129,D-9226,1396,2025-01-25
I-9130,D-8923,9058,2025-01-31
I-9131,D-3961,5204,2025-01-17
I-9132,D-4196,7297,2025-01-12
I-9133,D-7047,6982,2025-01-29
I-9134,D-9572,7789,2025-01-04
I-9135,D-6355,7483,2025-01-07
I-9136,D-4809,7725,2025-01-03
I-9137,D-9185,4434,2025-01-30
I-9138,D-8875,4898,2025-01-04
I-9139,D-6106,1919,2025-02-09
I-9140,D-1435,8201,2025-01-22
I-9141,D-3097,2527,2025-02-17
I-9142,D-9247,8820,2025-02-01
I-9143,D-3693,8781,2025-02-02
I-9144,D-756,5562,2025-01-04
I-9145,D-3047,9034,2025-01-01
I-9146,D-7547,7781,2025-02-18
I-9147,D-2837,770,2025-02-08
I-9148,D-9037,4308,2025-01-08
I-9149,D-6265,8022,2025-01-03
I-9150,D-173,4902,2025-01-31
I-9151,D-2239,7529,2025-01-01
I-9152,D-7559,1965,2025-01-23
I-9153,D-8112,2189,2025-01-09
I-9154,D-3078,5124,2025-01-12
I-9155,D-791,8980,2025-02-01
I-9156,D-5264,3159,2025-01-11
I-9157,D-4918,4422,2025-01-10
I-9158,D-7015,4735,2025-01-04
I-9159,D-3157,5709,2025-01-30
I-9160,D-9829,2702,2025-01-14
I-9161,D-9245,1440,2025-01-05
I-9162,D-9916,1569,2025-01-06
I-9163,D-8909,9672,2025-01-15
I-9164,D-9910,5722,2025-01-04
I-9165,D-2038,3490,2025-02-15
I-9166,D-6938,5401,2025-01-15
I-9167,D-1488,7971,2025-01-18
I-9168,D-9673,8435,2025-01-06
I-9169,D-814,112,2025-02-18
I-9170,D-5837,3965,2025-02-11
I-9171,D-8628,1306,2025-02-09
I-9172,D-1992,743,2025-01-11
I-9173,D-2043,6766,2025-02-17
I-9174,D-3138,8744,2025-02-05
I-9175,D-3911,2461,2025-02-01
I-9176,D-7959,2624,2025-01-26
I-9177,D-9552,256,2025-01-22
I-9178,D-7975,7408,2025-01-10
I-9179,D-4375,5700,2025-02-17
I-9180,D-3709,8426,2025-01-06
I-9181,D-371,4906,2025-01-20
I-9182,D-1480,4728,2025-01-20
I-9183,D-749,4336,2025-01-31
I-9184,D-4100,2163,2025-01-19
I-9185,D-3657,1083,2025-02-10
I-9186,D-1694,6092,2025-02-04
I-9187,D-8362,3257,2025-02-13
I-9188,D-9959,5158,2025-01-17
I-9189,D-1025,5497,2025-01-11
I-9190,D-2357,3694,2025-01-06
I-9191,D-984,4240,2025-01-07
I-9192,D-132,5722,2025-01-24
I-9193,D-9541,2634,2025-01-18
I-9194,D-274,5074,2025-01-16
I-9195,D-8780,9415,2025-02-12
I-9196,D-8951,9985,2025-01-02
I-9197,D-3664,6606,2025-01-06
I-9198,D-7769,3387,2025-02-06
I-9199,D-5655,286,2025-01-13
I-9200,D-9313,5669,2025-02-06
I-9201,D-7562,5375,2025-01-11
I-9202,D-475,6371,2025-01-04
I-9203,D-2853,1317,2025-01-04
I-9204,D-6583,464,2025-02-01
I-9205,D-3264,3208,2025-01-01
I-9206,D-5668,7779,2025-01-26
I-9207,D-3478,9787,2025-01-29
I-9208,D-7860,7560,2025-02-07
I-9209,D-1215,6774,2025-01-08
I-9210,D-7542,2900,2025-01-07
I-9211,D-7635,9891,2025-02-17
I-9212,D-5134,4747,2025-01-25
I-9213,D-835,6824,2025-01-18
I-9214,D-1675,6597,2025-01-10
I-9215,D-3383,1681,2025-02-15
I-9216,D-9481,5644,2025-01-10
I-9217,D-6966,9680,2025-02-09
I-9218,D-3434,802,2025-02-07
I-9219,D-8086,6015,2025-02-04
I-9220,D-7690,2556,2025-01-05
I-9221,D-2095,4254,2025-01-29
I-9222,D-4365,4877,2025-02-10
I-9223,D-8952,5779,2025-01-14
I-9224,D-7088,7196,2025-01-08
I-9225,D-5374,2400,2025-02-10
I-9226,D-787,8375,2025-01-22
I-9227,D-7202,3738,2025-02-05
I-9228,D-3625,7872,2025-01-26
I-9229,D-6939,4086,2025-01-10
I-9230,D-3580,8587,2025-01-06
I-9231,D-6870,112,2025-01-18
I-9232,D-1902,6273,2025-01-13
I-9233,D-4189,4158,2025-01-18
I-9234,D-23,9493,2025-02-16
I-9235,D-7523,5243,2025-02-02
I-9236,D-2785,1665,2025-01-06
I-9237,D-5261,2308,2025-01-14
I-9238,D-2433,2513,2025-01-04
I-9239,D-4138,5890,2025-01-27
I-9240,D-385,5137,2025-01-23
I-9241,D-8707,4415,2025-01-09
I-9242,D-2672,9525,2025-01-04
I-9243,D-4253,7927,2025-02-10
I-9244,D-1463,947,2025-02-06
I-9245,D-6752,6445,2025-02-09
I-9246,D-9255,3984,2025-02-16
I-9247,D-9831,5061,2025-01-14
I-9248,D-5261,6658,2025-01-20
I-9249,D-1585,3150,2025-02-06
I-9250,D-5632,9957,2025-02-08
I-9251,D-3787,9487,2025-01-25
I-9252,D-5655,8539,2025-02-09
I-9253,D-3758,1899,2025-02-16
I-9254,D-3645,8888,2025-02-10
I-9255,D-9088,2160,2025-01-25
I-9256,D-5101,177,2025-01-25
I-9257,D-4819,9673,2025-02-12
I-9258,D-7878,500,2025-01-21
I-9259,D-5108,6093,2025-01-07
I-9260,D-1830,8537,2025-01-06
I-9261,D-4011,2938,2025-01-06
I-9262,D-9194,9715,2025-01-20
I-9263,D-4138,1545,2025-01-21
I-9264,D-1470,7902,2025-02-08
I-9265,D-7810,3491,2025-02-01
I-9266,D-7851,1244,2025-02-14
I-9267,D-4366,4574,2025-01-09
I-9268,D-1604,3438,2025-01-09
I-9269,D-1429,6616,2025-02-14
I-9270,D-9141,5406,2025-01-01
I-9271,D-4518,926,2025-02-10
I-9272,D-2945,3898,2025-01-05
I-9273,D-8563,5983,2025-01-14
I-9274,D-7490,198,2025-02-11
I-9275,D-7718,4768,2025-01-15
I-9276,D-3969,9358,2025-01-14
I-9277,D-8863,6334,2025-02-18
I-9278,D-2848,9948,2025-02-03
I-9279,D-4643,2949,2025-01-11
I-9280,D-8651,9266,2025-01-22
I-9281,D-7284,5727,2025-01-28
I-9282,D-7353,2107,2025-01-27
I-9283,D-5268,8259,2025-02-16
I-9284,D-3360,7123,2025-01-18
I-9285,D-2620,6859,2025-02-05
I-9286,D-457,5656,2025-01-08
I-9287,D-834,5790,2025-02-02
I-9288,D-175,8566,2025-01-24
I-9289,D-7242,535,2025-02-16
I-9290,D-1815,7508,2025-02-09
I-9291,D-7558,3561,2025-02-15
I-9292,D-8957,7946,2025-02-05
I-9293,D-1469,5678,2025-02-05
I-9294,D-4829,4244,2025-02-13
I-9295,D-7867,7489,2025-01-14
I-9296,D-2032,7005,2025-01-16
I-9297,D-8781,451,2025-01-21
I-9298,D-6000,3673,2025-01-02
I-9299,D-521,8773,2025-01-25
I-9300,D-7908,3689,2025-01-31
I-9301,D-7256,557,2025-01-30
I-9302,D-3113,4268,2025-02-02
I-9303,D-5051,5552,2025-01-13
I-9304,D-9725,6520,2025-01-27
I-9305,D-854,7168,2025-01-21
I-9306,D-2240,5770,2025-01-23
I-9307,D-5245,3225,2025-01-18
I-9308,D-777,4081,2025-02-12
I-9309,D-6901,1493,2025-02-14
I-9310,D-2595,1568,2025-02-02
I-9311,D-8071,9633,2025-02-16
I-9312,D-3312,1366,2025-01-05
I-9313,D-7642,2501,2025-01-20
I-9314,D-834,9736,2025-01-25
I-9315,D-6300,2735,2025-01-01
I-9316,D-8597,8872,2025-02-09
I-9317,D-5945,6129,2025-01-09
I-9318,D-4683,3817,2025-02-06
I-9319,D-343,2328,2025-01-12
I-9320,D-5472,736,2025-02-15
I-9321,D-4141,9226,2025-01-15
I-9322,D-5046,1730,2025-02-03
I-9323,D-4229,2214,2025-01-06
I-9324,D-5848,1505,2025-01-16
I-9325,D-5914,4103,2025-01-28
I-9326,D-3352,1520,2025-01-31
I-9327,D-7414,5858,2025-02-05
I-9328,D-3147,3521,2025-02-10
I-9329,D-1476,9983,2025-02-15
I-9330,D-3390,6238,2025-01-29
I-9331,D-3250,5407,2025-01-17
I-9332,D-2158,1737,2025-01-28
I-9333,D-2302,9048,2025-01-08
I-9334,D-8489,8796,2025-01-07
I-9335,D-9990,9720,2025-02-12
I-9336,D-4255,9402,2025-01-29
I-9337,D-1314,109,2025-02-07
I-9338,D-2582,4650,2025-01-13
I-9339,D-8814,6122,2025-02-08
I-9340,D-7942,1172,2025-01-02
I-9341,D-6750,2297,2025-01-11
I-9342,D-6115,1579,2025-01-02
I-9343,D-3995,206,2025-01-11
I-9344,D-5415,2041,2025-01-03
I-9345,D-5116,4453,2025-01-07
I-9346,D-8186,1496,2025-01-12
I-9347,D-4557,7078,2025-02-18
I-9348,D-8333,7551,2025-02-12
I-9349,D-8808,9781,2025-02-16
I-9350,D-5056,480,2025-01-01
I-9351,D-7518,8244,2025-02-14
I-9352,D-509,5229,2025-02-11
I-9353,D-9072,6096,2025-02-04
I-9354,D-2249,5740,2025-02-15
I-9355,D-1493,281,2025-01-07
I-9356,D-8034,7706,2025-01-20
I-9357,D-7752,471,2025-01-22
