Sale_ID,Drug_ID,Quantity_Sold,Revenue,Sale_Date,Region
S-8055,D-6631,26,1760.0,2021-04-26,Birmingham
S-8056,D-3993,68,1152.5,2024-03-18,London
S-8057,D-4041,58,2271.43,2024-06-26,Liverpool
S-8058,D-7793,55,3795.18,2024-06-18,Leeds
S-8059,D-6088,71,4680.84,2020-09-17,Liverpool
S-8060,D-6824,66,132.75,2022-06-22,Manchester
S-8061,D-1403,27,3902.85,2023-12-25,London
S-8062,D-8310,71,2264.77,2023-09-20,Leeds
S-8063,D-4463,93,4958.15,2020-09-03,Leeds
S-8064,D-5793,52,2109.42,2024-01-23,Manchester
S-8065,D-3628,67,1986.02,2022-07-22,Liverpool
S-8066,D-5615,75,4482.02,2021-04-06,Leeds
S-8067,D-7895,68,2533.63,2021-02-01,Liverpool
S-8068,D-7421,20,4780.65,2022-07-22,Leeds
S-8069,D-7892,45,1038.31,2022-02-11,Leeds
S-8070,D-8126,66,1606.22,2024-06-13,Birmingham
S-8071,D-8595,16,2811.17,2023-08-21,Liverpool
S-8072,D-5935,58,463.5,2022-07-07,Leeds
S-8073,D-9222,27,396.58,2024-11-01,Liverpool
S-8074,D-2263,72,3823.83,2020-05-28,Leeds
S-8075,D-9985,93,4103.89,2024-09-07,Liverpool
S-8076,D-4532,56,251.8,2020-08-25,Liverpool
S-8077,D-5558,69,220.0,2020-05-20,Manchester
S-8078,D-8276,14,1328.69,2024-05-14,Liverpool
S-8079,D-3830,49,208.7,2020-11-30,Leeds
S-8080,D-6783,45,3971.66,2024-05-05,Leeds
S-8081,D-1208,24,4037.63,2023-08-13,Birmingham
S-8082,D-8778,96,2301.29,2023-07-07,Liverpool
S-8083,D-8406,19,1939.95,2020-10-20,Leeds
S-8084,D-3144,32,237.58,2023-12-14,Leeds
S-8085,D-7206,43,4811.41,2024-11-01,London
S-8086,D-4779,5,4954.55,2022-02-26,Leeds
S-8087,D-5113,63,750.97,2023-01-09,Birmingham
S-8088,D-8870,82,3382.03,2022-03-02,Leeds
S-8089,D-9267,78,1915.22,2024-12-24,Liverpool
S-8090,D-2723,91,3818.41,2020-09-11,Liverpool
S-8091,D-3115,81,2765.79,2024-04-13,Birmingham
S-8092,D-6183,79,1549.64,2020-02-20,Manchester
S-8093,D-615,31,644.78,2020-12-19,London
S-8094,D-4622,62,733.72,2023-12-09,Liverpool
S-8095,D-2139,70,2564.39,2021-07-11,Manchester
S-8096,D-4402,63,2556.23,2021-07-20,Birmingham
S-8097,D-4375,30,955.78,2023-05-05,Leeds
S-8098,D-5315,94,2471.92,2020-05-20,Liverpool
S-8099,D-72,81,3700.1,2020-09-15,Leeds
S-8100,D-2989,47,4979.5,2023-07-17,Liverpool
S-8101,D-5758,18,2482.9,2022-07-13,Birmingham
S-8102,D-6389,15,3869.96,2022-09-02,Leeds
S-8103,D-8136,75,4990.01,2024-12-29,London
S-8104,D-1020,78,827.93,2023-11-14,London
S-8105,D-2547,67,4909.56,2023-10-29,London
S-8106,D-1975,4,3147.72,2022-04-03,Birmingham
S-8107,D-7855,49,369.34,2022-11-26,London
S-8108,D-8472,67,3733.85,2021-08-04,London
S-8109,D-2836,33,1507.48,2021-10-17,Leeds
S-8110,D-5454,77,4314.24,2021-07-29,Birmingham
S-8111,D-9630,52,2829.42,2020-08-31,Manchester
S-8112,D-9100,4,2860.28,2022-03-16,Liverpool
S-8113,D-8955,86,4782.99,2020-11-26,Birmingham
S-8114,D-1174,26,522.61,2023-09-09,London
S-8115,D-6521,27,2219.46,2024-07-18,London
S-8116,D-1777,38,642.51,2020-02-25,Manchester
S-8117,D-56,23,443.46,2020-01-19,Manchester
S-8118,D-3837,77,2145.98,2023-05-12,London
S-8119,D-7179,100,4869.36,2020-12-28,Birmingham
S-8120,D-6735,79,3821.33,2020-02-11,Leeds
S-8121,D-3414,93,3374.93,2021-06-17,Manchester
S-8122,D-2652,45,2568.24,2024-01-22,Birmingham
S-8123,D-9652,8,3770.49,2023-11-30,Leeds
S-8124,D-4781,70,2876.7,2023-06-12,Birmingham
S-8125,D-42,51,3252.47,2025-02-12,Liverpool
S-8126,D-3651,60,3200.88,2024-02-21,Leeds
S-8127,D-8322,20,1980.79,2022-07-29,Leeds
S-8128,D-508,93,1254.05,2023-01-25,London
S-8129,D-4982,20,2702.44,2023-05-12,Leeds
S-8130,D-3505,53,4077.54,2022-07-29,Manchester
S-8131,D-8043,85,2311.96,2020-09-29,Birmingham
S-8132,D-4186,81,3012.75,2021-01-23,Manchester
S-8133,D-1476,56,524.37,2021-02-23,Liverpool
S-8134,D-2569,24,1816.97,2020-02-13,Manchester
S-8135,D-7161,69,4585.05,2021-08-15,Liverpool
S-8136,D-8994,12,1786.38,2020-12-13,Manchester
S-8137,D-158,8,2993.62,2020-02-19,Leeds
S-8138,D-8397,58,1272.33,2021-08-07,Manchester
S-8139,D-6150,52,3848.59,2020-03-24,Liverpool
S-8140,D-5224,57,1058.97,2021-10-12,Liverpool
S-8141,D-5227,59,325.22,2024-02-03,London
S-8142,D-1969,95,4619.4,2021-03-26,Liverpool
S-8143,D-249,57,2435.32,2022-01-21,Liverpool
S-8144,D-8586,100,1186.79,2023-09-15,London
S-8145,D-6770,69,4613.35,2024-07-31,Liverpool
S-8146,D-1666,53,891.42,2021-08-16,Manchester
S-8147,D-9726,57,1442.32,2020-09-24,Birmingham
S-8148,D-7578,86,932.69,2022-07-23,London
S-8149,D-51,92,3003.04,2023-12-10,Leeds
S-8150,D-8127,30,1865.38,2021-04-05,London
S-8151,D-8232,90,863.7,2024-01-12,Liverpool
S-8152,D-3392,78,391.54,2023-08-03,Leeds
S-8153,D-3386,62,3113.65,2020-03-08,Manchester
S-8154,D-1312,10,3172.24,2020-12-27,Liverpool
S-8155,D-3849,69,1233.53,2021-05-31,London
S-8156,D-2096,9,1599.86,2021-04-18,London
S-8157,D-4981,78,1598.54,2023-10-15,Leeds
S-8158,D-529,6,4148.69,2024-02-15,Leeds
S-8159,D-2728,46,4406.96,2024-01-04,London
S-8160,D-7717,84,4049.13,2020-03-01,Leeds
S-8161,D-6016,74,1543.28,2023-10-28,Birmingham
S-8162,D-9635,57,1378.36,2024-12-23,Liverpool
S-8163,D-4767,34,1361.72,2022-01-23,London
S-8164,D-2976,56,2224.31,2021-09-17,Liverpool
S-8165,D-5882,65,1757.44,2022-07-05,Leeds
S-8166,D-702,74,694.04,2024-11-04,Leeds
S-8167,D-1081,73,583.12,2023-05-02,Manchester
S-8168,D-6612,30,170.87,2020-06-07,Manchester
S-8169,D-6120,28,4749.92,2022-11-03,Manchester
S-8170,D-7346,5,1924.44,2020-01-25,Manchester
S-8171,D-5972,47,4203.53,2020-11-14,Manchester
S-8172,D-5979,28,3624.47,2023-09-03,Liverpool
S-8173,D-5233,89,4895.45,2023-07-15,Liverpool
S-8174,D-7779,63,3162.63,2024-03-20,Manchester
S-8175,D-4937,36,557.08,2024-12-02,Liverpool
S-8176,D-8544,6,4427.75,2025-01-25,Birmingham
S-8177,D-6194,86,2965.94,2024-09-18,Birmingham
S-8178,D-3477,55,4694.57,2022-06-22,London
S-8179,D-2433,21,2709.46,2020-04-25,London
S-8180,D-9098,33,903.35,2024-02-23,Leeds
S-8181,D-1168,18,2185.65,2023-05-26,Liverpool
S-8182,D-177,50,4875.5,2024-02-19,Manchester
S-8183,D-8117,16,2848.39,2024-05-13,London
S-8184,D-53,8,2117.71,2025-01-10,London
S-8185,D-5585,91,262.15,2024-02-24,London
S-8186,D-6461,31,3320.16,2021-12-21,Manchester
S-8187,D-972,31,4897.11,2020-07-07,London
S-8188,D-5528,20,1237.77,2024-06-29,Manchester
S-8189,D-5154,36,1262.13,2020-02-29,Liverpool
S-8190,D-7846,72,1920.04,2023-08-04,Manchester
S-8191,D-3444,89,450.36,2024-11-25,Manchester
S-8192,D-8575,61,3317.31,2022-09-08,London
S-8193,D-4651,64,1710.52,2024-09-14,Liverpool
S-8194,D-1898,25,908.73,2020-07-16,Manchester
S-8195,D-833,50,1681.16,2022-04-12,London
S-8196,D-9376,45,1396.14,2023-07-20,Liverpool
S-8197,D-6632,14,3443.53,2024-01-10,Birmingham
S-8198,D-109,68,1502.23,2020-12-29,London
S-8199,D-470,69,2302.98,2024-03-17,Leeds
S-8200,D-7072,36,1124.26,2022-12-13,Leeds
S-8201,D-6219,100,2401.26,2023-10-24,Manchester
S-8202,D-1908,78,2774.68,2023-09-17,Leeds
S-8203,D-6686,15,603.33,2020-03-05,Leeds
S-8204,D-1096,79,4111.08,2021-05-16,Manchester
S-8205,D-5618,69,4118.25,2022-06-13,Liverpool
S-8206,D-3174,53,4969.69,2021-08-20,Manchester
S-8207,D-1300,97,3302.77,2023-12-28,Manchester
S-8208,D-7218,51,4170.16,2022-12-04,Birmingham
S-8209,D-6201,11,1463.17,2023-09-23,London
S-8210,D-6650,28,363.88,2021-12-22,Leeds
S-8211,D-342,19,2456.44,2024-04-26,Birmingham
S-8212,D-2696,75,377.58,2021-11-13,Leeds
S-8213,D-4806,39,584.71,2024-12-30,Liverpool
S-8214,D-4783,3,485.82,2022-11-19,Manchester
S-8215,D-6137,52,984.44,2025-02-13,Birmingham
S-8216,D-6171,31,1191.9,2023-12-26,Birmingham
S-8217,D-9844,47,1854.67,2021-02-11,Liverpool
S-8218,D-7587,61,4754.97,2022-06-30,Leeds
S-8219,D-9665,24,3572.08,2023-04-27,Manchester
S-8220,D-1498,34,3435.04,2023-07-19,Manchester
S-8221,D-8361,60,4959.38,2023-01-24,Manchester
S-8222,D-1387,52,3816.81,2024-01-07,Liverpool
S-8223,D-4807,27,4330.1,2021-05-18,Liverpool
S-8224,D-3489,77,700.01,2021-10-05,Manchester
S-8225,D-3771,71,4699.05,2022-05-27,Birmingham
S-8226,D-6342,45,3822.43,2020-09-24,Manchester
S-8227,D-7399,61,1235.83,2024-02-09,Leeds
S-8228,D-5377,98,3242.52,2021-02-05,Leeds
S-8229,D-7507,19,124.8,2021-06-22,Liverpool
S-8230,D-5447,51,2091.73,2021-09-11,Liverpool
S-8231,D-5931,85,3519.66,2021-04-30,Manchester
S-8232,D-4307,90,1384.91,2024-03-09,Leeds
S-8233,D-6443,67,2588.09,2020-11-09,London
S-8234,D-274,42,2021.3,2023-07-16,Liverpool
S-8235,D-6300,5,2298.7,2024-03-13,Birmingham
S-8236,D-9120,2,542.81,2022-08-01,Manchester
S-8237,D-3122,60,4188.31,2021-12-30,Liverpool
S-8238,D-4397,18,3709.66,2021-10-12,Liverpool
S-8239,D-2960,71,460.41,2024-09-26,Manchester
S-8240,D-6848,87,2015.85,2020-05-26,Manchester
S-8241,D-351,91,4865.22,2020-02-26,Leeds
S-8242,D-6107,39,4475.0,2023-01-19,Leeds
S-8243,D-3185,30,1830.46,2022-03-21,London
S-8244,D-3858,66,3216.34,2023-01-14,Manchester
S-8245,D-8600,83,4649.1,2021-05-07,Manchester
S-8246,D-8955,92,3974.36,2021-06-26,Leeds
S-8247,D-2579,89,810.74,2024-04-13,London
S-8248,D-5084,46,2832.82,2020-04-09,London
S-8249,D-9962,68,1327.71,2020-07-16,Manchester
S-8250,D-9648,100,475.05,2022-11-15,Manchester
S-8251,D-7131,2,1161.72,2023-08-30,Liverpool
S-8252,D-9641,4,359.62,2020-12-20,London
S-8253,D-6558,75,657.27,2021-12-05,Liverpool
S-8254,D-6180,80,4354.44,2021-01-09,London
S-8255,D-823,76,1589.64,2024-10-12,Leeds
S-8256,D-8958,66,2470.18,2021-11-27,Manchester
S-8257,D-1890,55,4220.09,2024-02-20,London
S-8258,D-8420,56,4411.71,2022-03-12,Birmingham
S-8259,D-7640,88,950.4,2022-11-23,London
S-8260,D-5247,90,3408.81,2023-01-08,Liverpool
S-8261,D-8480,73,3075.91,2020-05-25,Manchester
S-8262,D-9110,21,4925.92,2024-09-26,Manchester
S-8263,D-594,90,3485.5,2022-04-11,Liverpool
S-8264,D-4726,35,1491.72,2021-04-14,London
S-8265,D-1770,83,1082.15,2024-05-20,Manchester
S-8266,D-4738,41,584.17,2020-11-19,Manchester
S-8267,D-322,89,2086.7,2020-06-05,Leeds
S-8268,D-3162,3,4048.65,2023-09-22,Manchester
S-8269,D-6866,42,498.58,2023-11-21,Manchester
S-8270,D-3655,9,1482.04,2020-12-10,Leeds
S-8271,D-5011,35,1523.91,2020-11-24,London
S-8272,D-8626,79,4152.6,2020-11-12,Leeds
S-8273,D-7290,4,2781.46,2024-10-13,Leeds
S-8274,D-4262,40,176.43,2020-05-10,Birmingham
S-8275,D-5467,65,1733.67,2024-04-25,Birmingham
S-8276,D-1726,97,4293.0,2020-11-23,Birmingham
S-8277,D-2263,60,236.71,2021-06-02,Leeds
S-8278,D-6396,96,1693.24,2021-01-01,Liverpool
S-8279,D-1982,29,1201.23,2021-09-30,Birmingham
S-8280,D-9237,45,3704.92,2023-01-28,London
S-8281,D-3951,93,4042.59,2021-05-02,Birmingham
S-8282,D-7376,78,3357.27,2022-06-26,Manchester
S-8283,D-927,63,3066.42,2023-10-03,Manchester
S-8284,D-2699,48,3869.52,2024-04-20,Leeds
S-8285,D-2592,35,193.14,2024-03-28,Birmingham
S-8286,D-9951,29,4916.6,2020-11-04,Leeds
S-8287,D-3413,37,2384.36,2021-04-24,Leeds
S-8288,D-361,42,3117.74,2023-02-04,Liverpool
S-8289,D-9842,31,3496.8,2022-11-05,Manchester
S-8290,D-4772,49,3510.69,2021-03-04,Birmingham
S-8291,D-4822,38,2996.88,2021-01-17,London
S-8292,D-3530,80,4316.56,2021-09-19,Liverpool
S-8293,D-1150,73,3116.29,2023-09-26,Liverpool
S-8294,D-2676,51,2996.08,2023-07-15,London
S-8295,D-1389,13,3988.62,2020-01-21,Manchester
S-8296,D-3233,92,2187.18,2022-02-01,Manchester
S-8297,D-4501,8,3718.41,2024-01-11,Manchester
S-8298,D-5301,63,3507.59,2022-11-26,Manchester
S-8299,D-5413,64,1208.18,2022-06-09,Liverpool
S-8300,D-7202,93,615.96,2024-04-18,London
S-8301,D-9940,74,4434.17,2021-06-16,Leeds
S-8302,D-9775,78,207.98,2020-09-21,London
S-8303,D-501,82,4247.36,2022-04-06,Manchester
S-8304,D-671,57,4623.78,2023-03-03,London
S-8305,D-7790,59,2350.39,2023-07-13,Manchester
S-8306,D-3040,19,3731.38,2023-01-25,Birmingham
S-8307,D-5614,20,1734.12,2022-02-01,Liverpool
S-8308,D-6572,21,4550.6,2021-04-16,Birmingham
S-8309,D-6347,19,3501.02,2024-07-03,Birmingham
S-8310,D-9127,90,4659.8,2023-08-03,Manchester
S-8311,D-7949,55,689.9,2021-12-09,Leeds
S-8312,D-2149,40,4253.19,2021-03-04,London
S-8313,D-4089,49,429.97,2023-08-25,London
S-8314,D-941,94,4418.08,2023-07-08,Birmingham
S-8315,D-6252,87,2224.51,2023-06-25,Manchester
S-8316,D-3437,11,340.71,2023-11-26,Manchester
S-8317,D-6867,97,2918.92,2024-05-22,Leeds
S-8318,D-5710,42,4506.99,2023-01-28,Birmingham
S-8319,D-7320,31,2209.02,2020-04-02,Leeds
S-8320,D-8633,31,4079.15,2023-10-07,Manchester
S-8321,D-3246,5,2779.46,2021-03-28,Manchester
S-8322,D-7243,2,1716.3,2020-01-31,Manchester
S-8323,D-1208,19,3684.22,2024-05-26,Liverpool
S-8324,D-6067,64,2797.04,2020-08-04,Birmingham
S-8325,D-1789,2,213.29,2020-09-20,London
S-8326,D-862,18,4830.11,2022-11-17,Leeds
S-8327,D-4667,59,4968.66,2022-09-05,London
S-8328,D-1623,100,4164.56,2023-06-01,London
S-8329,D-3869,47,815.17,2021-05-25,Manchester
S-8330,D-6537,95,2627.83,2023-09-10,Leeds
S-8331,D-7958,8,2393.73,2020-07-09,London
S-8332,D-7462,61,1564.67,2023-05-06,Leeds
S-8333,D-7918,54,395.74,2020-04-25,Birmingham
S-8334,D-6221,79,4362.44,2021-04-13,Leeds
S-8335,D-7973,61,1752.12,2024-11-20,Leeds
S-8336,D-9933,98,4607.6,2020-06-28,Manchester
S-8337,D-5920,89,4674.54,2024-06-02,Liverpool
S-8338,D-9503,56,508.6,2022-07-07,Birmingham
S-8339,D-3306,89,1901.73,2023-07-26,Birmingham
S-8340,D-2108,73,188.81,2023-06-02,Leeds
S-8341,D-2173,32,2619.56,2024-09-16,London
S-8342,D-4446,69,2967.28,2022-08-03,Manchester
S-8343,D-9855,89,1765.66,2022-09-01,London
S-8344,D-6276,5,617.86,2022-12-05,London
S-8345,D-7856,41,2810.24,2020-01-25,Liverpool
S-8346,D-3574,14,546.54,2022-05-19,Liverpool
S-8347,D-7667,33,1964.55,2024-06-27,Leeds
S-8348,D-1304,46,3938.84,2021-04-01,Leeds
S-8349,D-9656,31,4252.83,2023-06-08,London
S-8350,D-6909,71,4922.46,2023-10-18,Manchester
S-8351,D-7728,49,2721.93,2021-09-29,Birmingham
S-8352,D-5139,84,1078.56,2024-08-18,Liverpool
S-8353,D-5382,77,2605.48,2023-10-05,Leeds
S-8354,D-7399,87,372.53,2022-12-08,London
S-8355,D-9546,2,3895.9,2023-06-10,Liverpool
S-8356,D-1938,15,671.99,2021-09-04,London
S-8357,D-2166,56,1336.68,2022-07-25,Liverpool
S-8358,D-494,67,4487.41,2020-09-18,Birmingham
S-8359,D-9909,10,4335.45,2020-04-24,Liverpool
S-8360,D-5010,20,2318.78,2024-07-27,London
S-8361,D-5481,98,2344.32,2022-11-05,Manchester
S-8362,D-4325,5,590.64,2023-04-26,London
S-8363,D-392,64,4765.37,2021-01-26,Liverpool
S-8364,D-2675,44,2899.6,2024-06-05,Birmingham
S-8365,D-8817,1,1523.08,2024-08-07,Liverpool
S-8366,D-4552,7,788.92,2022-06-01,Manchester
S-8367,D-4885,4,559.91,2021-10-26,Liverpool
S-8368,D-3333,52,3930.69,2020-10-15,Liverpool
S-8369,D-9173,79,1083.93,2024-05-08,Manchester
S-8370,D-8657,99,3687.01,2024-09-10,Manchester
S-8371,D-2266,80,4824.5,2022-08-28,Birmingham
S-8372,D-6178,88,3463.17,2024-06-07,London
S-8373,D-9634,11,2844.89,2022-11-24,Liverpool
S-8374,D-7322,45,3103.86,2021-05-12,Leeds
S-8375,D-6614,47,3917.74,2020-03-13,Leeds
S-8376,D-9363,68,1974.87,2020-03-27,Liverpool
S-8377,D-4569,45,3131.29,2024-08-04,Liverpool
S-8378,D-1984,73,2363.27,2025-01-14,Manchester
S-8379,D-3860,29,4831.62,2022-03-14,Liverpool
S-8380,D-6368,75,4084.53,2022-01-19,Birmingham
S-8381,D-6339,85,3211.89,2022-08-02,Manchester
S-8382,D-7978,21,3097.55,2023-08-06,Leeds
S-8383,D-4417,19,1830.69,2024-04-18,Liverpool
S-8384,D-8945,34,207.34,2020-12-09,Liverpool
S-8385,D-8535,33,620.99,2020-07-05,Leeds
S-8386,D-6987,41,2780.36,2023-03-04,Leeds
S-8387,D-8294,46,1532.16,2022-03-18,Liverpool
S-8388,D-9902,56,422.05,2024-04-25,London
S-8389,D-9554,44,814.68,2023-01-06,Liverpool
S-8390,D-6404,24,3688.45,2021-01-19,Manchester
S-8391,D-9872,28,4434.19,2020-05-28,Birmingham
S-8392,D-134,24,4715.46,2021-01-22,Manchester
S-8393,D-8510,17,953.32,2023-10-26,London
S-8394,D-7847,13,2643.94,2022-07-14,Leeds
S-8395,D-8491,39,2281.11,2024-11-13,London
S-8396,D-6945,96,4677.56,2020-01-17,Leeds
S-8397,D-3801,69,3109.38,2023-11-08,Leeds
S-8398,D-9255,79,4783.91,2022-11-19,Manchester
S-8399,D-1290,40,316.78,2022-01-03,London
S-8400,D-4867,36,2732.53,2024-12-11,Liverpool
S-8401,D-2003,99,4520.79,2024-10-23,Leeds
S-8402,D-8835,11,3679.33,2024-07-14,Leeds
S-8403,D-3922,25,2023.07,2025-01-24,Manchester
S-8404,D-5302,80,4139.62,2021-12-27,Manchester
S-8405,D-9570,100,1447.26,2022-12-24,Liverpool
S-8406,D-626,74,2911.59,2022-07-18,Leeds
S-8407,D-4675,74,4384.58,2022-06-03,Leeds
S-8408,D-9993,48,4395.84,2024-11-14,Birmingham
S-8409,D-868,84,3713.67,2021-03-10,Manchester
S-8410,D-4612,11,2170.23,2023-03-19,Birmingham
S-8411,D-4769,58,4531.21,2024-06-02,Manchester
S-8412,D-4267,52,4810.35,2022-02-08,London
S-8413,D-7643,73,838.04,2020-11-22,Birmingham
S-8414,D-4569,77,3925.26,2022-10-15,Liverpool
S-8415,D-3052,26,2882.4,2024-05-23,Liverpool
S-8416,D-7505,27,4984.07,2024-12-14,Leeds
S-8417,D-874,7,1849.06,2021-08-21,London
S-8418,D-7418,31,2266.7,2023-01-27,Liverpool
S-8419,D-2257,71,923.94,2023-11-12,Manchester
S-8420,D-5936,11,4300.74,2020-10-31,Birmingham
S-8421,D-4918,41,3648.91,2021-03-31,Manchester
S-8422,D-4468,56,2793.84,2023-08-15,Liverpool
S-8423,D-5630,75,1862.38,2023-07-04,Liverpool
S-8424,D-2467,42,988.12,2020-09-11,Birmingham
S-8425,D-7872,76,2279.92,2020-10-13,Liverpool
S-8426,D-9187,6,2253.07,2020-07-12,Birmingham
S-8427,D-6750,62,765.45,2023-08-13,Manchester
S-8428,D-1045,2,4858.54,2021-02-08,Leeds
S-8429,D-998,45,2219.2,2024-01-19,Leeds
S-8430,D-9857,95,2368.71,2021-10-29,London
S-8431,D-5474,85,4853.8,2023-10-18,Birmingham
S-8432,D-4138,87,4414.78,2020-08-30,Manchester
S-8433,D-7538,98,3272.75,2023-02-21,London
S-8434,D-2673,56,1882.7,2024-06-23,Manchester
S-8435,D-9005,77,2929.11,2023-06-05,Liverpool
S-8436,D-7787,48,1148.07,2025-01-01,London
S-8437,D-4543,91,181.07,2024-10-02,London
S-8438,D-899,9,2338.39,2024-05-31,London
S-8439,D-7478,2,3364.08,2023-05-11,Birmingham
S-8440,D-5204,56,2415.95,2022-03-30,Liverpool
S-8441,D-1481,27,1351.58,2024-12-20,London
S-8442,D-4026,53,4915.44,2024-03-29,Birmingham
S-8443,D-2031,15,4147.5,2023-08-08,London
S-8444,D-4138,84,4501.03,2023-09-29,London
S-8445,D-6256,9,4746.09,2024-02-29,London
S-8446,D-120,18,3863.1,2023-07-19,London
S-8447,D-3920,67,2630.88,2021-05-20,Leeds
S-8448,D-7354,63,119.52,2021-03-24,Leeds
S-8449,D-8948,38,2063.27,2024-04-20,Birmingham
S-8450,D-2759,6,4120.34,2021-01-29,London
S-8451,D-9157,91,2861.97,2024-02-15,London
S-8452,D-508,65,2629.94,2023-11-23,Leeds
S-8453,D-3742,83,4291.03,2021-02-05,Leeds
S-8454,D-5147,15,4623.43,2024-05-13,Liverpool
S-8455,D-6782,9,352.8,2024-07-01,Manchester
S-8456,D-8573,59,4721.43,2021-01-01,Liverpool
S-8457,D-9804,25,3476.6,2021-10-22,Birmingham
S-8458,D-9983,4,2491.76,2023-11-15,Liverpool
S-8459,D-1887,88,2960.79,2024-01-10,Manchester
S-8460,D-305,49,764.57,2020-04-11,Liverpool
S-8461,D-9173,74,3628.62,2021-05-02,London
S-8462,D-6097,77,3847.78,2024-10-02,Liverpool
S-8463,D-8765,30,4559.5,2023-02-21,Liverpool
S-8464,D-8107,68,4691.11,2021-01-03,Birmingham
S-8465,D-7870,19,2202.26,2025-02-12,Manchester
S-8466,D-7522,9,4742.09,2023-06-23,London
S-8467,D-7,36,4809.56,2020-12-08,Birmingham
S-8468,D-7696,41,2314.71,2021-01-10,Leeds
S-8469,D-5870,17,3117.35,2023-02-22,Manchester
S-8470,D-482,70,3924.76,2024-11-11,Birmingham
S-8471,D-1742,57,243.54,2022-06-18,Birmingham
S-8472,D-3136,67,1420.06,2020-05-05,London
S-8473,D-9433,75,4560.59,2024-06-12,Birmingham
S-8474,D-3531,78,816.2,2021-04-21,Liverpool
S-8475,D-9841,97,916.34,2020-12-31,Manchester
S-8476,D-2841,75,3673.29,2023-02-28,Manchester
S-8477,D-5281,73,4692.41,2022-08-05,Leeds
S-8478,D-6451,51,2827.75,2023-03-09,Liverpool
S-8479,D-7404,18,926.88,2022-07-31,Birmingham
S-8480,D-7834,65,1146.5,2022-07-02,Manchester
S-8481,D-4989,74,2269.21,2024-02-18,Birmingham
S-8482,D-6463,31,4602.96,2020-03-27,Liverpool
S-8483,D-4012,1,4003.42,2021-03-19,Birmingham
S-8484,D-1508,100,113.25,2021-03-17,Manchester
S-8485,D-7852,83,2851.42,2025-01-05,Birmingham
S-8486,D-7904,24,4391.29,2023-08-03,Leeds
S-8487,D-1099,71,2432.85,2020-05-31,Leeds
S-8488,D-8500,37,4322.01,2022-08-06,London
S-8489,D-6607,8,1648.43,2022-05-30,Leeds
S-8490,D-2971,47,924.17,2021-10-31,Leeds
S-8491,D-6658,19,3746.63,2021-07-22,Birmingham
S-8492,D-6659,10,3461.99,2024-02-27,Leeds
S-8493,D-7204,65,4924.3,2020-01-07,Liverpool
S-8494,D-8643,46,1489.85,2021-01-15,Birmingham
S-8495,D-6737,7,527.62,2024-08-28,Liverpool
S-8496,D-1147,42,4624.99,2022-12-19,Birmingham
S-8497,D-6616,50,719.02,2020-07-28,London
S-8498,D-3809,7,2910.23,2020-05-18,Leeds
S-8499,D-3711,72,4075.13,2023-07-21,Leeds
S-8500,D-9204,25,563.74,2024-02-03,Birmingham
S-8501,D-6428,96,4487.09,2024-11-15,Liverpool
S-8502,D-3402,14,4983.08,2022-08-20,Birmingham
S-8503,D-8752,74,2411.58,2024-10-23,Liverpool
S-8504,D-1956,13,4281.64,2023-11-06,Manchester
S-8505,D-3962,20,4102.58,2022-11-15,London
S-8506,D-170,84,274.13,2023-03-18,Liverpool
S-8507,D-3243,53,1003.48,2024-01-16,London
S-8508,D-2334,7,3677.01,2021-02-16,Manchester
S-8509,D-6719,34,4132.49,2021-03-06,Manchester
S-8510,D-2128,90,3366.0,2024-04-17,Leeds
S-8511,D-4966,94,1391.22,2023-12-03,Leeds
S-8512,D-8450,70,2534.86,2023-10-29,Leeds
S-8513,D-6904,46,3987.75,2023-10-27,Leeds
S-8514,D-4967,96,2623.13,2021-04-07,Birmingham
S-8515,D-447,68,628.52,2022-10-07,Leeds
S-8516,D-9995,73,4326.85,2020-10-04,Leeds
S-8517,D-4143,54,4284.63,2023-06-26,Liverpool
S-8518,D-6593,42,4725.85,2023-04-18,Leeds
S-8519,D-6497,34,397.14,2021-12-24,Leeds
S-8520,D-6001,79,3904.26,2023-05-13,Birmingham
S-8521,D-4536,71,1021.56,2022-11-19,London
S-8522,D-9291,9,4581.87,2024-08-07,Liverpool
S-8523,D-7971,71,612.73,2020-05-22,Manchester
S-8524,D-7414,35,4132.41,2023-10-08,Liverpool
S-8525,D-497,35,3933.84,2022-05-11,Manchester
S-8526,D-5125,2,3246.69,2020-10-02,Birmingham
S-8527,D-3687,77,4418.27,2021-05-29,Manchester
S-8528,D-6458,31,4668.93,2020-03-18,Leeds
S-8529,D-4866,70,3758.97,2024-11-12,Leeds
S-8530,D-4408,55,1605.2,2022-08-17,Manchester
S-8531,D-4071,46,222.06,2024-10-09,Leeds
S-8532,D-4206,40,4333.21,2021-01-19,London
S-8533,D-9227,59,2791.65,2024-10-03,Leeds
S-8534,D-5513,9,4629.84,2020-09-21,Manchester
S-8535,D-4707,80,3221.04,2021-08-20,Manchester
S-8536,D-1691,99,3459.18,2024-08-10,London
S-8537,D-2162,24,3035.37,2024-11-27,Birmingham
S-8538,D-1785,64,4065.52,2020-06-13,Manchester
S-8539,D-7620,83,2043.3,2024-11-06,London
S-8540,D-6231,7,1906.96,2024-06-09,Manchester
S-8541,D-2792,88,2816.43,2021-08-11,Birmingham
S-8542,D-793,48,3015.08,2024-01-18,Manchester
S-8543,D-8862,33,2516.81,2024-04-10,London
