Drug_ID,Category,Manufacturer,Dosage_mg,Price_per_Unit,Drug_Name
D-7562,Antiviral,Moderna,329,375.5,Zidovudine
D-7563,Diabetes,Moderna,304,316.21,Glipizide
D-7564,Diabetes,Roche,478,101.07,Glipizide
D-7565,Antidepressant,Merck,233,47.12,Mirtazapine
D-7566,Cardiovascular,GSK,268,426.17,Amlodipine
D-7567,Antifungal,AstraZeneca,264,105.55,Ketoconazole
D-7568,Antifungal,Merck,377,153.08,Terbinafine
D-7569,Antiviral,GSK,442,220.76,Acyclovir
D-7570,Antiviral,Pfizer,88,309.44,Zidovudine
D-7571,Painkiller,Moderna,438,116.39,Codeine
D-7572,Painkiller,Novartis,437,398.79,Codeine
D-7573,Diabetes,Pfizer,76,443.87,Sitagliptin
D-7574,Antibiotic,Merck,173,344.41,Doxycycline
D-7575,Painkiller,Roche,274,428.6,Ibuprofen
D-7576,Cardiovascular,Roche,305,333.91,Losartan
D-7577,Painkiller,GSK,110,294.7,Tramadol
D-7578,Cardiovascular,Merck,262,244.4,Losartan
D-7579,Antidepressant,Merck,393,340.71,Escitalopram
D-7580,Cardiovascular,Merck,29,58.07,Amlodipine
D-7581,Cardiovascular,Pfizer,414,12.82,Losartan
D-7582,Cardiovascular,AstraZeneca,339,77.8,Losartan
D-7583,Antibiotic,Pfizer,282,294.35,Ceftriaxone
D-7584,Painkiller,Novartis,172,474.62,Ibuprofen
D-7585,Painkiller,Roche,358,468.38,Ibuprofen
D-7586,Antiviral,GSK,278,304.45,Zidovudine
D-7587,Antibiotic,Roche,10,197.96,Levofloxacin
D-7588,Antibiotic,Pfizer,214,392.22,Azithromycin
D-7589,Antibiotic,Roche,339,173.17,Levofloxacin
D-7590,Antiviral,Novartis,105,36.79,Zidovudine
D-7591,Antifungal,Moderna,359,228.7,Terbinafine
D-7592,Antibiotic,AstraZeneca,330,429.33,Azithromycin
D-7593,Antibiotic,GSK,415,257.07,Amoxicillin
D-7594,Diabetes,Pfizer,131,421.72,Glipizide
D-7595,Antiviral,Pfizer,198,74.92,Oseltamivir
D-7596,Antifungal,Pfizer,36,309.12,Fluconazole
D-7597,Diabetes,Novartis,366,373.1,Metformin
D-7598,Antibiotic,Roche,147,366.92,Azithromycin
D-7599,Antibiotic,Moderna,462,247.14,Ceftriaxone
D-7600,Antidepressant,GSK,25,410.95,Sertraline
D-7601,Antifungal,AstraZeneca,349,82.03,Itraconazole
D-7602,Painkiller,Novartis,468,53.49,Codeine
D-7603,Antibiotic,Novartis,454,277.22,Azithromycin
D-7604,Cardiovascular,AstraZeneca,194,201.55,Atorvastatin
D-7605,Antiviral,Merck,396,450.45,Remdesivir
D-7606,Antidepressant,Merck,209,394.49,Fluoxetine
D-7607,Painkiller,Moderna,205,224.11,Aspirin
D-7608,Painkiller,Pfizer,382,341.3,Tramadol
D-7609,Cardiovascular,Pfizer,327,220.4,Metoprolol
D-7610,Antidepressant,Pfizer,179,244.6,Mirtazapine
D-7611,Antiviral,Merck,361,387.57,Zidovudine
D-7612,Cardiovascular,Merck,243,182.7,Amlodipine
D-7613,Painkiller,Merck,301,284.62,Ibuprofen
D-7614,Painkiller,Moderna,29,342.81,Codeine
D-7615,Antifungal,Roche,25,246.23,Fluconazole
D-7616,Diabetes,Roche,354,223.83,Glipizide
D-7617,Painkiller,Merck,73,149.55,Aspirin
D-7618,Antibiotic,Novartis,95,425.97,Ceftriaxone
D-7619,Antibiotic,GSK,153,371.54,Azithromycin
D-7620,Cardiovascular,GSK,470,421.04,Atorvastatin
D-7621,Antidepressant,GSK,287,45.08,Sertraline
D-7622,Diabetes,Pfizer,100,432.38,Glipizide
D-7623,Antidepressant,Roche,408,32.96,Fluoxetine
D-7624,Diabetes,Novartis,392,140.71,Metformin
D-7625,Antiviral,Pfizer,185,30.3,Lopinavir
D-7626,Antiviral,Novartis,446,405.39,Lopinavir
D-7627,Diabetes,Merck,201,92.9,Canagliflozin
D-7628,Antifungal,Novartis,147,69.81,Ketoconazole
D-7629,Antidepressant,GSK,138,324.87,Sertraline
D-7630,Antifungal,Moderna,103,372.49,Terbinafine
D-7631,Antiviral,Novartis,488,262.77,Zidovudine
D-7632,Painkiller,GSK,278,282.43,Ibuprofen
D-7633,Cardiovascular,Novartis,211,279.7,Atorvastatin
D-7634,Antifungal,Roche,245,21.94,Terbinafine
D-7635,Painkiller,Moderna,313,110.46,Aspirin
D-7636,Antifungal,Pfizer,211,470.37,Fluconazole
D-7637,Antifungal,Novartis,110,320.79,Itraconazole
D-7638,Antiviral,Pfizer,81,440.85,Lopinavir
D-7639,Cardiovascular,Roche,190,89.2,Losartan
D-7640,Cardiovascular,AstraZeneca,433,161.52,Losartan
D-7641,Cardiovascular,AstraZeneca,427,202.88,Metoprolol
D-7642,Antifungal,Moderna,323,381.81,Itraconazole
D-7643,Antiviral,AstraZeneca,160,28.38,Acyclovir
D-7644,Antifungal,Novartis,105,326.04,Fluconazole
D-7645,Cardiovascular,Pfizer,336,28.52,Losartan
D-7646,Cardiovascular,Moderna,136,9.21,Ramipril
D-7647,Antifungal,Moderna,334,391.53,Itraconazole
D-7648,Antidepressant,Pfizer,497,395.4,Fluoxetine
D-7649,Antidepressant,Roche,78,140.21,Escitalopram
D-7650,Antiviral,Pfizer,359,344.0,Oseltamivir
D-7651,Antifungal,Moderna,282,232.32,Clotrimazole
D-7652,Painkiller,Novartis,388,177.25,Tramadol
D-7653,Diabetes,GSK,304,314.59,Glipizide
D-7654,Antibiotic,Merck,443,270.55,Amoxicillin
D-7655,Antiviral,Merck,147,363.18,Acyclovir
D-7656,Antidepressant,Merck,414,123.85,Amitriptyline
D-7657,Antidepressant,Roche,210,214.86,Escitalopram
D-7658,Antiviral,Roche,435,254.97,Lopinavir
D-7659,Antidepressant,Pfizer,453,27.1,Sertraline
D-7660,Painkiller,Merck,123,444.89,Tramadol
D-7661,Antidepressant,Pfizer,453,415.9,Fluoxetine
D-7662,Antibiotic,Merck,491,334.19,Ceftriaxone
D-7663,Antibiotic,GSK,109,225.97,Levofloxacin
D-7664,Antifungal,Moderna,289,40.48,Fluconazole
D-7665,Diabetes,Merck,471,436.32,Metformin
D-7666,Diabetes,Pfizer,482,160.22,Canagliflozin
D-7667,Diabetes,Pfizer,303,125.62,Metformin
D-7668,Painkiller,Pfizer,488,144.0,Codeine
D-7669,Antidepressant,Moderna,62,34.75,Fluoxetine
D-7670,Antidepressant,Novartis,184,275.02,Fluoxetine
D-7671,Antiviral,Moderna,217,84.04,Oseltamivir
D-7672,Antifungal,AstraZeneca,94,6.45,Terbinafine
D-7673,Antibiotic,Pfizer,143,121.34,Ceftriaxone
D-7674,Cardiovascular,AstraZeneca,50,330.48,Atorvastatin
D-7675,Antiviral,AstraZeneca,360,88.68,Acyclovir
D-7676,Diabetes,Roche,358,399.07,Metformin
D-7677,Antiviral,GSK,478,91.04,Lopinavir
D-7678,Antidepressant,Moderna,177,386.62,Mirtazapine
D-7679,Antibiotic,AstraZeneca,105,371.41,Doxycycline
D-7680,Diabetes,Moderna,282,344.14,Glipizide
D-7681,Antiviral,Roche,399,43.01,Acyclovir
D-7682,Diabetes,Novartis,182,377.37,Insulin
D-7683,Antidepressant,Novartis,379,196.43,Mirtazapine
D-7684,Antifungal,GSK,487,65.17,Clotrimazole
D-7685,Painkiller,Pfizer,257,390.97,Tramadol
D-7686,Diabetes,GSK,101,208.48,Sitagliptin
D-7687,Antibiotic,Pfizer,477,210.59,Amoxicillin
D-7688,Antifungal,Pfizer,493,9.47,Ketoconazole
D-7689,Antidepressant,AstraZeneca,185,271.05,Fluoxetine
D-7690,Painkiller,Roche,209,339.98,Ibuprofen
D-7691,Antiviral,Moderna,95,341.71,Oseltamivir
D-7692,Antifungal,Novartis,304,326.01,Clotrimazole
D-7693,Antiviral,GSK,97,352.2,Lopinavir
D-7694,Antiviral,GSK,216,495.23,Lopinavir
D-7695,Painkiller,Merck,494,370.45,Tramadol
D-7696,Painkiller,AstraZeneca,311,302.12,Codeine
D-7697,Cardiovascular,Merck,123,235.6,Amlodipine
D-7698,Cardiovascular,Moderna,454,257.59,Atorvastatin
D-7699,Cardiovascular,Novartis,365,354.68,Metoprolol
D-7700,Antiviral,GSK,123,325.77,Remdesivir
D-7701,Diabetes,AstraZeneca,185,217.06,Sitagliptin
D-7702,Antiviral,AstraZeneca,281,96.17,Lopinavir
D-7703,Painkiller,Merck,321,26.16,Paracetamol
D-7704,Antidepressant,Roche,410,180.03,Fluoxetine
D-7705,Antibiotic,AstraZeneca,361,44.99,Azithromycin
D-7706,Antiviral,Merck,199,350.88,Acyclovir
D-7707,Cardiovascular,GSK,62,54.36,Atorvastatin
D-7708,Painkiller,Moderna,124,29.93,Tramadol
D-7709,Antifungal,Roche,450,239.58,Terbinafine
D-7710,Diabetes,AstraZeneca,491,9.37,Canagliflozin
D-7711,Diabetes,AstraZeneca,268,61.5,Metformin
D-7712,Antifungal,GSK,64,124.51,Itraconazole
D-7713,Diabetes,Roche,296,282.51,Metformin
D-7714,Cardiovascular,Roche,373,436.32,Ramipril
D-7715,Cardiovascular,Pfizer,210,18.65,Amlodipine
D-7716,Antidepressant,Pfizer,199,328.83,Sertraline
D-7717,Antidepressant,AstraZeneca,197,268.9,Amitriptyline
D-7718,Cardiovascular,Novartis,23,305.29,Amlodipine
D-7719,Cardiovascular,GSK,497,56.58,Atorvastatin
D-7720,Antifungal,Roche,340,112.26,Ketoconazole
D-7721,Diabetes,Novartis,260,8.18,Glipizide
D-7722,Antidepressant,AstraZeneca,275,188.8,Sertraline
D-7723,Antiviral,Pfizer,144,383.55,Acyclovir
D-7724,Painkiller,Moderna,499,441.67,Paracetamol
D-7725,Diabetes,Moderna,207,294.15,Metformin
D-7726,Antibiotic,Merck,496,44.85,Ceftriaxone
D-7727,Painkiller,Roche,445,136.09,Tramadol
D-7728,Painkiller,Moderna,296,323.08,Tramadol
D-7729,Antidepressant,AstraZeneca,176,184.09,Amitriptyline
D-7730,Antibiotic,GSK,18,467.7,Ceftriaxone
D-7731,Cardiovascular,Roche,322,213.06,Amlodipine
D-7732,Antiviral,Moderna,174,238.94,Lopinavir
D-7733,Antifungal,Pfizer,397,310.33,Itraconazole
D-7734,Antiviral,AstraZeneca,259,175.34,Remdesivir
D-7735,Antidepressant,GSK,405,197.8,Escitalopram
D-7736,Cardiovascular,Merck,358,61.87,Ramipril
D-7737,Antifungal,Merck,157,97.1,Clotrimazole
D-7738,Antiviral,Moderna,432,216.75,Oseltamivir
D-7739,Painkiller,Pfizer,143,43.73,Tramadol
D-7740,Antidepressant,Moderna,124,222.4,Escitalopram
D-7741,Antibiotic,GSK,13,368.51,Levofloxacin
D-7742,Painkiller,Novartis,109,406.39,Paracetamol
D-7743,Antibiotic,GSK,166,345.61,Doxycycline
D-7744,Antifungal,Merck,331,339.49,Clotrimazole
D-7745,Antibiotic,Novartis,329,252.74,Amoxicillin
D-7746,Painkiller,Pfizer,71,376.29,Aspirin
D-7747,Antibiotic,Pfizer,459,424.0,Levofloxacin
D-7748,Antidepressant,Novartis,355,124.06,Amitriptyline
D-7749,Antidepressant,Merck,467,180.42,Fluoxetine
D-7750,Painkiller,Pfizer,272,57.74,Ibuprofen
D-7751,Cardiovascular,AstraZeneca,432,372.38,Metoprolol
D-7752,Antiviral,AstraZeneca,305,383.63,Zidovudine
D-7753,Cardiovascular,Roche,48,193.93,Ramipril
D-7754,Antibiotic,Novartis,484,389.3,Doxycycline
D-7755,Painkiller,AstraZeneca,436,274.23,Codeine
D-7756,Antibiotic,Merck,67,470.28,Azithromycin
D-7757,Painkiller,Pfizer,477,189.27,Codeine
D-7758,Antibiotic,Pfizer,256,249.74,Azithromycin
D-7759,Antiviral,AstraZeneca,316,232.09,Lopinavir
D-7760,Painkiller,Merck,257,101.82,Codeine
D-7761,Antidepressant,Roche,94,423.8,Escitalopram
D-7762,Antiviral,Novartis,34,264.75,Oseltamivir
D-7763,Antidepressant,Novartis,111,374.98,Mirtazapine
D-7764,Diabetes,Pfizer,277,412.47,Metformin
D-7765,Diabetes,Merck,436,28.04,Glipizide
D-7766,Antiviral,Novartis,370,366.07,Acyclovir
D-7767,Antidepressant,Novartis,180,112.62,Sertraline
D-7768,Antiviral,Novartis,307,329.36,Remdesivir
D-7769,Cardiovascular,Pfizer,130,360.11,Losartan
D-7770,Diabetes,Moderna,147,477.91,Canagliflozin
D-7771,Antibiotic,Moderna,416,335.27,Doxycycline
D-7772,Antidepressant,Novartis,29,480.9,Escitalopram
D-7773,Antibiotic,Moderna,54,154.45,Amoxicillin
D-7774,Diabetes,GSK,439,394.79,Glipizide
D-7775,Diabetes,Novartis,196,443.44,Sitagliptin
D-7776,Painkiller,Roche,117,92.07,Ibuprofen
D-7777,Antibiotic,Pfizer,211,215.01,Amoxicillin
D-7778,Antidepressant,GSK,167,365.12,Amitriptyline
D-7779,Diabetes,AstraZeneca,55,5.42,Sitagliptin
D-7780,Antiviral,Pfizer,176,475.96,Remdesivir
D-7781,Antibiotic,Roche,160,59.67,Azithromycin
D-7782,Antifungal,Merck,242,403.74,Clotrimazole
D-7783,Antiviral,AstraZeneca,65,210.97,Lopinavir
D-7784,Painkiller,Pfizer,177,52.9,Ibuprofen
D-7785,Painkiller,Roche,433,152.6,Tramadol
D-7786,Diabetes,Merck,177,314.97,Glipizide
D-7787,Antidepressant,AstraZeneca,113,55.62,Sertraline
D-7788,Diabetes,Merck,64,96.86,Sitagliptin
D-7789,Antiviral,AstraZeneca,120,258.12,Zidovudine
D-7790,Diabetes,Merck,383,60.78,Sitagliptin
D-7791,Antibiotic,Merck,98,201.41,Doxycycline
D-7792,Antibiotic,Roche,197,268.27,Amoxicillin
D-7793,Diabetes,Moderna,327,213.64,Sitagliptin
D-7794,Cardiovascular,Merck,463,444.15,Ramipril
D-7795,Painkiller,Pfizer,119,210.75,Tramadol
D-7796,Antiviral,AstraZeneca,428,242.2,Zidovudine
D-7797,Diabetes,GSK,224,421.65,Canagliflozin
D-7798,Antiviral,Merck,253,197.21,Lopinavir
D-7799,Painkiller,Roche,382,191.67,Aspirin
D-7800,Cardiovascular,Novartis,443,488.59,Ramipril
D-7801,Antibiotic,Merck,496,196.81,Doxycycline
D-7802,Painkiller,Novartis,278,257.7,Codeine
D-7803,Antiviral,Merck,59,244.1,Remdesivir
D-7804,Cardiovascular,GSK,131,15.81,Ramipril
D-7805,Diabetes,GSK,418,191.82,Metformin
D-7806,Antibiotic,Merck,228,281.57,Amoxicillin
D-7807,Antifungal,Pfizer,239,480.84,Fluconazole
D-7808,Cardiovascular,Merck,445,6.48,Metoprolol
D-7809,Painkiller,Pfizer,172,142.76,Codeine
D-7810,Antiviral,Roche,33,113.85,Zidovudine
D-7811,Antiviral,Novartis,18,343.04,Acyclovir
D-7812,Cardiovascular,GSK,327,460.66,Metoprolol
D-7813,Antidepressant,GSK,146,117.78,Escitalopram
D-7814,Antidepressant,AstraZeneca,497,365.82,Sertraline
D-7815,Painkiller,Merck,443,346.6,Tramadol
D-7816,Cardiovascular,Roche,86,43.99,Metoprolol
D-7817,Cardiovascular,Novartis,366,175.54,Ramipril
D-7818,Antibiotic,Novartis,452,487.89,Azithromycin
D-7819,Cardiovascular,Roche,339,374.68,Ramipril
D-7820,Antifungal,GSK,420,76.76,Itraconazole
D-7821,Antifungal,Roche,65,477.7,Terbinafine
D-7822,Antibiotic,Merck,155,493.98,Levofloxacin
D-7823,Antidepressant,Roche,496,298.96,Escitalopram
D-7824,Antiviral,AstraZeneca,404,332.35,Acyclovir
D-7825,Cardiovascular,Moderna,415,88.0,Metoprolol
D-7826,Antidepressant,Novartis,54,467.85,Amitriptyline
D-7827,Painkiller,Novartis,28,194.73,Paracetamol
D-7828,Antidepressant,GSK,407,301.16,Sertraline
D-7829,Antibiotic,Moderna,191,143.68,Azithromycin
D-7830,Diabetes,Moderna,100,26.62,Glipizide
D-7831,Cardiovascular,Pfizer,243,135.79,Ramipril
D-7832,Painkiller,AstraZeneca,206,191.67,Ibuprofen
D-7833,Antibiotic,Merck,325,468.64,Amoxicillin
D-7834,Painkiller,GSK,280,76.85,Codeine
D-7835,Cardiovascular,AstraZeneca,495,51.62,Amlodipine
D-7836,Antiviral,Pfizer,72,273.89,Remdesivir
D-7837,Antidepressant,Moderna,366,89.32,Mirtazapine
D-7838,Antibiotic,Merck,312,259.21,Levofloxacin
D-7839,Painkiller,Roche,278,143.98,Ibuprofen
D-7840,Diabetes,AstraZeneca,252,66.42,Glipizide
D-7841,Antidepressant,AstraZeneca,297,100.33,Fluoxetine
D-7842,Antifungal,Roche,40,48.32,Itraconazole
D-7843,Antibiotic,Novartis,319,61.54,Levofloxacin
D-7844,Antiviral,Pfizer,385,349.78,Oseltamivir
D-7845,Diabetes,Roche,437,387.47,Glipizide
D-7846,Painkiller,AstraZeneca,77,473.27,Codeine
D-7847,Antibiotic,AstraZeneca,397,327.74,Amoxicillin
D-7848,Antibiotic,AstraZeneca,254,424.75,Doxycycline
D-7849,Antifungal,GSK,13,242.83,Fluconazole
D-7850,Diabetes,AstraZeneca,149,340.19,Sitagliptin
D-7851,Cardiovascular,Merck,194,265.28,Ramipril
D-7852,Antiviral,GSK,76,365.9,Acyclovir
D-7853,Cardiovascular,Merck,130,419.07,Metoprolol
D-7854,Antifungal,Merck,442,262.72,Clotrimazole
D-7855,Painkiller,Roche,273,129.76,Paracetamol
D-7856,Antidepressant,Pfizer,279,290.39,Mirtazapine
D-7857,Diabetes,Pfizer,295,447.72,Sitagliptin
D-7858,Antibiotic,AstraZeneca,448,292.91,Doxycycline
D-7859,Painkiller,Roche,402,227.15,Codeine
D-7860,Painkiller,GSK,188,302.13,Tramadol
D-7861,Antiviral,AstraZeneca,215,161.28,Acyclovir
D-7862,Antibiotic,Merck,93,465.28,Ceftriaxone
D-7863,Cardiovascular,AstraZeneca,465,71.74,Ramipril
D-7864,Antifungal,Merck,80,247.71,Ketoconazole
D-7865,Antidepressant,Moderna,488,59.64,Sertraline
D-7866,Diabetes,Novartis,179,275.41,Insulin
D-7867,Cardiovascular,Novartis,295,207.56,Losartan
D-7868,Antibiotic,Pfizer,424,171.2,Ceftriaxone
D-7869,Antibiotic,Novartis,477,211.67,Azithromycin
D-7870,Antidepressant,Pfizer,424,260.81,Escitalopram
D-7871,Cardiovascular,Novartis,407,51.99,Metoprolol
D-7872,Painkiller,Pfizer,229,311.81,Paracetamol
D-7873,Cardiovascular,AstraZeneca,223,333.14,Losartan
D-7874,Antifungal,Novartis,39,497.48,Clotrimazole
D-7875,Diabetes,GSK,499,446.24,Sitagliptin
D-7876,Antibiotic,Merck,176,9.66,Ceftriaxone
D-7877,Painkiller,Roche,452,43.1,Ibuprofen
D-7878,Antiviral,Moderna,405,109.57,Oseltamivir
D-7879,Painkiller,Novartis,308,401.39,Ibuprofen
D-7880,Antidepressant,Pfizer,269,427.81,Fluoxetine
D-7881,Antifungal,Roche,222,433.3,Fluconazole
D-7882,Diabetes,Pfizer,415,160.12,Metformin
D-7883,Cardiovascular,AstraZeneca,396,431.48,Ramipril
D-7884,Diabetes,Roche,240,51.88,Glipizide
D-7885,Antidepressant,Roche,285,206.93,Amitriptyline
D-7886,Diabetes,AstraZeneca,236,415.4,Canagliflozin
D-7887,Antiviral,Pfizer,153,88.24,Lopinavir
D-7888,Cardiovascular,Novartis,162,233.19,Amlodipine
D-7889,Painkiller,Moderna,451,477.77,Tramadol
D-7890,Antibiotic,AstraZeneca,95,417.24,Amoxicillin
D-7891,Cardiovascular,Merck,80,227.07,Amlodipine
D-7892,Antiviral,Merck,262,93.11,Acyclovir
D-7893,Antidepressant,AstraZeneca,371,434.03,Fluoxetine
D-7894,Cardiovascular,AstraZeneca,182,210.14,Amlodipine
D-7895,Painkiller,Merck,271,212.18,Ibuprofen
D-7896,Antidepressant,Novartis,182,156.02,Escitalopram
D-7897,Antibiotic,Moderna,389,208.21,Ceftriaxone
D-7898,Antiviral,Moderna,467,246.56,Zidovudine
D-7899,Cardiovascular,GSK,352,282.47,Atorvastatin
D-7900,Antiviral,Moderna,153,40.16,Oseltamivir
D-7901,Antifungal,Moderna,287,289.11,Terbinafine
D-7902,Antidepressant,Merck,333,446.36,Mirtazapine
D-7903,Antifungal,Roche,183,265.15,Fluconazole
D-7904,Cardiovascular,GSK,385,346.42,Amlodipine
D-7905,Antiviral,Pfizer,311,297.04,Zidovudine
D-7906,Painkiller,Moderna,226,292.48,Tramadol
D-7907,Antifungal,Pfizer,196,294.7,Ketoconazole
D-7908,Painkiller,GSK,417,199.02,Codeine
D-7909,Antifungal,Pfizer,453,489.12,Terbinafine
D-7910,Antidepressant,Moderna,172,87.51,Sertraline
D-7911,Antidepressant,GSK,413,28.44,Fluoxetine
D-7912,Cardiovascular,Roche,374,382.99,Atorvastatin
D-7913,Antiviral,Merck,440,323.29,Acyclovir
D-7914,Antidepressant,Novartis,324,11.42,Escitalopram
D-7915,Diabetes,Roche,157,43.05,Metformin
D-7916,Diabetes,AstraZeneca,101,495.6,Insulin
D-7917,Antifungal,Pfizer,267,177.29,Itraconazole
D-7918,Diabetes,Roche,75,398.7,Glipizide
D-7919,Antifungal,GSK,165,349.33,Ketoconazole
D-7920,Painkiller,Moderna,500,61.89,Ibuprofen
D-7921,Antibiotic,Pfizer,324,114.79,Levofloxacin
D-7922,Antifungal,GSK,476,491.92,Terbinafine
D-7923,Painkiller,AstraZeneca,70,101.26,Aspirin
D-7924,Antiviral,AstraZeneca,52,460.86,Zidovudine
D-7925,Antidepressant,Pfizer,425,402.15,Mirtazapine
D-7926,Diabetes,GSK,364,124.83,Glipizide
D-7927,Antidepressant,Merck,229,237.75,Mirtazapine
D-7928,Antifungal,Merck,180,431.19,Terbinafine
D-7929,Antidepressant,Merck,23,168.06,Amitriptyline
D-7930,Antiviral,AstraZeneca,79,291.31,Zidovudine
D-7931,Antibiotic,Roche,487,378.38,Amoxicillin
D-7932,Diabetes,GSK,445,27.48,Sitagliptin
D-7933,Cardiovascular,Pfizer,13,346.18,Atorvastatin
D-7934,Antifungal,Roche,461,418.22,Itraconazole
D-7935,Antiviral,Moderna,30,125.12,Oseltamivir
D-7936,Cardiovascular,AstraZeneca,31,337.91,Atorvastatin
D-7937,Painkiller,Pfizer,89,302.68,Codeine
D-7938,Antibiotic,Pfizer,420,376.12,Doxycycline
D-7939,Antifungal,Roche,167,188.93,Itraconazole
D-7940,Diabetes,Novartis,200,389.38,Metformin
D-7941,Antidepressant,Pfizer,337,254.24,Escitalopram
D-7942,Diabetes,Roche,127,174.16,Insulin
D-7943,Antifungal,Pfizer,310,213.44,Ketoconazole
D-7944,Painkiller,Moderna,341,484.0,Codeine
D-7945,Antidepressant,Moderna,459,434.45,Sertraline
D-7946,Cardiovascular,AstraZeneca,128,341.64,Atorvastatin
D-7947,Antibiotic,Roche,47,458.95,Doxycycline
D-7948,Cardiovascular,AstraZeneca,500,276.34,Ramipril
D-7949,Antifungal,Merck,131,416.28,Fluconazole
D-7950,Diabetes,Merck,77,80.81,Sitagliptin
D-7951,Antiviral,GSK,339,426.05,Remdesivir
D-7952,Painkiller,Novartis,459,499.6,Aspirin
D-7953,Antifungal,Pfizer,432,112.82,Ketoconazole
D-7954,Cardiovascular,GSK,462,317.9,Metoprolol
D-7955,Antiviral,Novartis,433,77.02,Lopinavir
D-7956,Diabetes,AstraZeneca,69,164.47,Sitagliptin
D-7957,Antifungal,Moderna,419,480.73,Fluconazole
D-7958,Painkiller,Pfizer,176,174.3,Codeine
D-7959,Antifungal,AstraZeneca,454,221.78,Ketoconazole
D-7960,Antidepressant,Roche,172,139.8,Mirtazapine
D-7961,Antidepressant,Merck,45,417.65,Amitriptyline
D-7962,Antiviral,AstraZeneca,116,351.78,Zidovudine
D-7963,Cardiovascular,AstraZeneca,12,96.21,Losartan
D-7964,Antidepressant,Novartis,175,281.04,Sertraline
D-7965,Antibiotic,GSK,184,439.69,Doxycycline
D-7966,Antibiotic,AstraZeneca,256,316.53,Ceftriaxone
D-7967,Antifungal,Novartis,27,422.31,Itraconazole
D-7968,Cardiovascular,AstraZeneca,277,452.1,Amlodipine
D-7969,Antibiotic,Roche,114,416.58,Amoxicillin
D-7970,Antibiotic,Pfizer,334,416.88,Doxycycline
D-7971,Diabetes,Moderna,334,434.48,Glipizide
D-7972,Painkiller,AstraZeneca,227,449.52,Aspirin
D-7973,Painkiller,Pfizer,294,452.78,Tramadol
D-7974,Diabetes,AstraZeneca,387,57.62,Sitagliptin
D-7975,Antibiotic,Moderna,103,353.09,Ceftriaxone
D-7976,Painkiller,Roche,359,95.19,Paracetamol
D-7977,Antibiotic,Pfizer,61,98.0,Levofloxacin
D-7978,Antiviral,Pfizer,155,406.49,Acyclovir
D-7979,Painkiller,Roche,165,65.15,Aspirin
D-7980,Antibiotic,Moderna,155,273.29,Levofloxacin
D-7981,Antibiotic,Merck,445,120.47,Ceftriaxone
D-7982,Antifungal,AstraZeneca,276,301.13,Clotrimazole
D-7983,Cardiovascular,Roche,278,182.21,Atorvastatin
D-7984,Diabetes,GSK,325,53.35,Glipizide
D-7985,Antiviral,Merck,206,107.92,Acyclovir
D-7986,Cardiovascular,GSK,207,387.42,Metoprolol
D-7987,Antiviral,Roche,310,129.59,Lopinavir
D-7988,Antifungal,Merck,327,120.71,Clotrimazole
D-7989,Antifungal,Roche,376,160.41,Ketoconazole
D-7990,Cardiovascular,GSK,261,112.73,Atorvastatin
D-7991,Antifungal,AstraZeneca,83,31.1,Clotrimazole
D-7992,Antidepressant,Moderna,265,124.97,Sertraline
D-7993,Antibiotic,Novartis,445,447.9,Levofloxacin
D-7994,Antidepressant,Merck,363,401.48,Mirtazapine
D-7995,Painkiller,Roche,489,300.92,Tramadol
D-7996,Antifungal,Pfizer,123,263.05,Itraconazole
D-7997,Cardiovascular,GSK,226,369.75,Losartan
D-7998,Antibiotic,GSK,239,388.71,Ceftriaxone
D-7999,Antibiotic,Moderna,470,312.77,Azithromycin
D-8000,Painkiller,Novartis,336,327.05,Aspirin
D-8001,Cardiovascular,Merck,413,217.18,Ramipril
D-8002,Antiviral,GSK,235,332.49,Acyclovir
D-8003,Diabetes,Pfizer,378,184.37,Metformin
D-8004,Antibiotic,Pfizer,496,395.19,Azithromycin
D-8005,Antiviral,Moderna,159,271.5,Acyclovir
D-8006,Diabetes,Roche,339,72.13,Insulin
D-8007,Cardiovascular,Roche,221,142.39,Losartan
D-8008,Antibiotic,Roche,86,366.04,Levofloxacin
D-8009,Antidepressant,GSK,392,283.39,Mirtazapine
D-8010,Antifungal,Roche,13,375.88,Terbinafine
D-8011,Cardiovascular,GSK,76,304.65,Losartan
